cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
partsupp_sift_wiki_1,4way,B1,0.01,0.1,145860,8022,6390.285039635689,1.2553430637668919,770,770,1.4687543734908104,493.20147705078125,2.7791433334350586,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,359095,8187,7388.767077078765,1.108033304419284,770,770,1.0005468502640724,587.4684448242188,2.330082654953003,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,286093,7943,8549.165120593692,1.076314380031939,770,770,0.9140791371464729,602.8929443359375,2.1552388668060303,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,781121,8085,10184.516781919378,1.2596804925070348,770,770,0.8395612239837646,514.0215454101562,2.2795467376708984,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,142780,7783,6789.67785461292,1.146298862281399,770,770,0.8512595668435097,473.2214050292969,2.7598116397857666,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,428790,7865,9974.025974025973,1.2681533342690368,770,770,0.8304892107844353,537.9324340820312,2.257038116455078,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,322723,7932,6946.196660482375,1.1419198717948718,770,770,0.8402988314628601,459.1468200683594,2.8452041149139404,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,588557,7764,8074.211502782931,1.0399551137020777,770,770,0.8515790104866028,591.347412109375,2.8811392784118652,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,263638,8222,5990.892224658458,1.3724166103603606,770,770,0.8168509230017662,475.7867126464844,3.1491057872772217,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,693614,8312,6525.215044695565,1.2738277502067823,770,770,0.825861468911171,562.9500732421875,2.3145997524261475,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,546912,8196,7599.25788497217,1.0785263671875,770,770,0.8413810282945633,570.2767333984375,3.094848394393921,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,444449,8184,9499.072356215214,1.160688215568819,770,770,0.8131368085741997,530.9553833007812,2.622706890106201,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,663176,8137,11657.952437173217,1.432708914486078,770,770,0.8228784427046776,454.77838134765625,2.3369600772857666,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,763999,7786,9515.263956822399,1.2220991467791418,770,770,0.7908381521701813,494.7989501953125,2.7435648441314697,
partsupp_sift_wiki_1,4way,B1,0.01,0.1,782168,7948,8419.632315736213,1.059339747827908,770,770,0.8132504299283028,472.7889709472656,2.321883201599121,
