cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
partsupp_fb_wiki_1,4way,B1,0.01,0.1,145860,8029,6908.41625906561,1.1622055908203126,770,770,1.4272220432758331,2406.5029296875,2.7791433334350586,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,359095,7691,7388.767077078765,1.0409043781957634,770,770,1.1043166741728783,2409.85888671875,2.330082654953003,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,286093,8250,8786.641929499072,1.0650475066059482,770,770,0.752478837966919,2405.38134765625,2.1552388668060303,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,781121,8070,6789.67785461292,1.1885689089825118,770,770,0.7204143330454826,2411.259765625,2.2795467376708984,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,142780,7932,8786.641929499072,1.1077460828919656,770,770,0.7145470008254051,2410.8984375,2.7598116397857666,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,428790,7824,9974.025974025973,1.2747988208110907,770,770,0.7033776491880417,2401.93359375,2.257038116455078,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,322723,7874,7577.669084162591,1.0391058137464386,770,770,0.6957892328500748,2406.197509765625,2.8452041149139404,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,588557,7919,7124.304267161409,1.1115471354166668,770,770,0.7004952058196068,2407.028076171875,2.8811392784118652,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,263638,8018,8187.5527070332255,1.0211465087345006,770,770,0.7062526419758797,2416.187744140625,3.1491057872772217,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,693614,7913,7027.1546635182995,1.1260603158602152,770,770,0.7082130759954453,2417.404296875,2.3145997524261475,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,546912,8231,10923.933209647495,1.3271696281918959,770,770,0.7038619369268417,2409.767578125,3.094848394393921,
partsupp_fb_wiki_1,4way,B1,0.01,0.1,444449,8200,9499.072356215214,1.1584234580750261,770,770,0.6914613768458366,2408.00732421875,2.622706890106201,
