cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
WIKI_sf1,single,B1,0.01,0.1,0,7822,12467.532467532466,1.5939059661892696,385,385,0.6781341508030891,2.167206048965454,,
WIKI_sf1,single,B1,0.01,0.1,1,7954,8311.688311688311,1.0449696142429357,385,385,0.46155042946338654,2.014307737350464,,
WIKI_sf1,single,B1,0.01,0.1,2,8139,10389.610389610389,1.2765217335803403,385,385,0.3910055384039879,2.205928325653076,,
WIKI_sf1,single,B1,0.01,0.1,3,8551,12467.532467532466,1.4580204031730168,385,385,0.3715977072715759,2.002185821533203,,
WIKI_sf1,single,B1,0.01,0.1,4,8220,6233.766233766233,1.3186250000000002,385,385,0.3693392500281334,2.2063770294189453,,
WIKI_sf1,single,B1,0.01,0.1,5,8021,10389.610389610389,1.295301133226579,385,385,0.3675995394587517,2.666402578353882,,
WIKI_sf1,single,B1,0.01,0.1,6,8290,6233.766233766233,1.3298541666666668,385,385,0.3622742369771004,2.4296271800994873,,
WIKI_sf1,single,B1,0.01,0.1,7,8142,6233.766233766233,1.3061125,385,385,0.3583105280995369,2.3844571113586426,,
WIKI_sf1,single,B1,0.01,0.1,8,7823,6233.766233766233,1.2549395833333334,385,385,0.3581596538424492,2.166682720184326,,
WIKI_sf1,single,B1,0.01,0.1,9,8196,0.0,,385,385,0.35912077873945236,2.296267032623291,,
WIKI_sf1,single,B1,0.01,0.1,10,7943,6233.766233766233,1.2741895833333334,385,385,0.35256240516901016,2.2289953231811523,,
WIKI_sf1,single,B1,0.01,0.1,11,8345,6233.766233766233,1.3386770833333335,385,385,0.3516124561429024,2.515251398086548,,
WIKI_sf1,single,B1,0.01,0.1,12,8134,14545.454545454544,1.7882289827212372,385,385,0.3520408645272255,2.2363364696502686,,
WIKI_sf1,single,B1,0.01,0.1,13,7937,8311.688311688311,1.047207800389103,385,385,0.35224389284849167,2.5844566822052,,
WIKI_sf1,single,B1,0.01,0.1,14,8139,8311.688311688311,1.0212173868642722,385,385,0.34957658499479294,2.1098439693450928,,
WIKI_sf1,single,B1,0.01,0.1,15,8226,8311.688311688311,1.0104167653401788,385,385,0.3557773306965828,1.5171633958816528,,
WIKI_sf1,single,B1,0.01,0.1,16,8185,12467.532467532466,1.5232171615800203,385,385,0.36086980253458023,2.2331125736236572,,
WIKI_sf1,single,B1,0.01,0.1,17,7694,8311.688311688311,1.080281818519406,385,385,0.3563025966286659,1.6358869075775146,,
WIKI_sf1,single,B1,0.01,0.1,18,8009,6233.766233766233,1.2847770833333334,385,385,0.35850703716278076,2.4596874713897705,,
