cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
SIFT_sf1,single,B1,0.01,0.1,0,7644,4155.8441558441555,1.8393375,385,385,0.27172453701496124,526.6382446289062,,
SIFT_sf1,single,B1,0.01,0.1,1,8074,6233.766233766233,1.2952041666666667,385,385,0.13556517660617828,421.06646728515625,,
SIFT_sf1,single,B1,0.01,0.1,2,8107,8311.688311688311,1.0252483423816838,385,385,0.12328196316957474,389.113037109375,,
SIFT_sf1,single,B1,0.01,0.1,3,7734,4155.8441558441555,1.8609937500000002,385,385,0.1177377998828888,437.8057861328125,,
SIFT_sf1,single,B1,0.01,0.1,4,8161,6233.766233766233,1.3091604166666668,385,385,0.11424161493778229,406.35699462890625,,
SIFT_sf1,single,B1,0.01,0.1,5,8017,14545.454545454544,1.8143263746357172,385,385,0.1166248694062233,402.9726867675781,,
SIFT_sf1,single,B1,0.01,0.1,6,8163,8311.688311688311,1.0182149101663984,385,385,0.11409260332584381,459.91943359375,,
SIFT_sf1,single,B1,0.01,0.1,7,8010,6233.766233766233,1.2849375,385,385,0.11204183101654053,470.5484924316406,,
SIFT_sf1,single,B1,0.01,0.1,8,8189,8311.688311688311,1.0149820871520712,385,385,0.11461880058050156,473.0179443359375,,
SIFT_sf1,single,B1,0.01,0.1,9,7901,4155.8441558441555,1.9011781250000002,385,385,0.11166837066411972,519.8017578125,,
SIFT_sf1,single,B1,0.01,0.1,10,7797,10389.610389610389,1.3325138373233794,385,385,0.11217314749956131,453.1532287597656,,
SIFT_sf1,single,B1,0.01,0.1,11,8004,4155.8441558441555,1.9259625000000002,385,385,0.10917894542217255,324.2884216308594,,
SIFT_sf1,single,B1,0.01,0.1,12,7820,2077.9220779220777,3.7633750000000004,385,385,0.11050235480070114,326.2312927246094,,
SIFT_sf1,single,B1,0.01,0.1,13,7746,2077.9220779220777,3.7277625000000003,385,385,0.11261645704507828,394.3703918457031,,
SIFT_sf1,single,B1,0.01,0.1,14,8276,4155.8441558441555,1.9914125000000003,385,385,0.11239666491746902,399.10015869140625,,
SIFT_sf1,single,B1,0.01,0.1,15,8166,10389.610389610389,1.2723010518748945,385,385,0.11003203690052032,365.4928283691406,,
SIFT_sf1,single,B1,0.01,0.1,16,7987,0.0,,385,385,0.10952260345220566,506.6033935546875,,
SIFT_sf1,single,B1,0.01,0.1,17,8041,10389.610389610389,1.29207939181823,385,385,0.10961201041936874,400.5470886230469,,
SIFT_sf1,single,B1,0.01,0.1,18,8022,6233.766233766233,1.2868625,385,385,0.1118415966629982,423.0779113769531,,
SIFT_sf1,single,B1,0.01,0.1,19,7959,2077.9220779220777,3.8302687500000006,385,385,0.10948814451694489,472.57135009765625,,
SIFT_sf1,single,B1,0.01,0.1,20,7862,2077.9220779220777,3.7835875000000003,385,385,0.10880455374717712,406.9508056640625,,
SIFT_sf1,single,B1,0.01,0.1,21,7940,8311.688311688311,1.0468121299355555,385,385,0.1106802374124527,420.90478515625,,
SIFT_sf1,single,B1,0.01,0.1,22,7947,2077.9220779220777,3.8244937500000002,385,385,0.10879151523113251,410.5933532714844,,
SIFT_sf1,single,B1,0.01,0.1,23,8080,2077.9220779220777,3.8885000000000005,385,385,0.10893959552049637,424.11181640625,,
SIFT_sf1,single,B1,0.01,0.1,24,8159,8311.688311688311,1.0187140962971333,385,385,0.10925345122814178,388.42108154296875,,
SIFT_sf1,single,B1,0.01,0.1,25,8172,14545.454545454544,1.7799136741868018,385,385,0.11114869266748428,407.5498962402344,,
SIFT_sf1,single,B1,0.01,0.1,26,8017,8311.688311688311,1.0367579283632669,385,385,0.11785700917243958,459.16009521484375,,
SIFT_sf1,single,B1,0.01,0.1,27,8086,6233.766233766233,1.2971291666666669,385,385,0.1103552058339119,417.1497497558594,,
SIFT_sf1,single,B1,0.01,0.1,28,8040,0.0,,385,385,0.11053681373596191,410.15234375,,
SIFT_sf1,single,B1,0.01,0.1,29,8016,12467.532467532466,1.5553308966482617,385,385,0.11033844202756882,383.0350646972656,,
SIFT_sf1,single,B1,0.01,0.1,30,7811,8311.688311688311,1.0641004111750494,385,385,0.11005997657775879,394.3182373046875,,
SIFT_sf1,single,B1,0.01,0.1,31,7952,6233.766233766233,1.2756333333333334,385,385,0.11020433157682419,438.2190246582031,,
SIFT_sf1,single,B1,0.01,0.1,32,8061,8311.688311688311,1.031098909774012,385,385,0.109856016933918,408.2253112792969,,
SIFT_sf1,single,B1,0.01,0.1,33,7803,8311.688311688311,1.0651913766100616,385,385,0.10850373655557632,507.2021179199219,,
SIFT_sf1,single,B1,0.01,0.1,34,7925,4155.8441558441555,1.9069531250000002,385,385,0.12322142720222473,481.1474914550781,,
SIFT_sf1,single,B1,0.01,0.1,35,7882,12467.532467532466,1.5817727058528883,385,385,0.11909566819667816,512.485107421875,,
SIFT_sf1,single,B1,0.01,0.1,36,7995,18701.2987012987,2.3391242903438023,385,385,0.10656006634235382,421.2836608886719,,
