table_pair,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,620747,2405.111328125,2.927414894104004,8052,10447.766062884484,1.2975367688629513,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,738510,2432.443115234375,2.402500629425049,8214,6203.033008658009,1.3241909221722894,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,111011,2407.377197265625,2.744110584259033,7850,14420.60982495765,1.8370203598672166,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,426052,2410.21630859375,2.700775384902954,7950,18537.944852941175,2.33181696263411,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,724169,2405.347900390625,2.68540358543396,8326,4110.285714285715,2.025649937439177,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,588630,2406.953369140625,2.7094972133636475,7913,2055.1428571428573,3.8503406089253436,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,790256,2395.451416015625,2.567054033279419,7856,8225.08653987911,1.0469814842004976,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,201003,2408.2919921875,2.689554452896118,8080,4148.602870813396,1.9476436409098357,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6443,2404.54345703125,2.4705615043640137,8125,4143.416666666667,1.9609420566762534,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,642763,2423.1484375,2.4056813716888428,7881,6181.994047619048,1.2748313795344584,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,193392,2407.107421875,2.846799373626709,7988,16515.69433588913,2.0675631366911777,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,203755,2410.476318359375,2.872863292694092,8073,8351.157894736842,1.0344553319381693,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,94462,2412.731689453125,2.8380818367004395,8196,8382.922169059011,1.02280651159822,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,590890,2401.50048828125,2.8598101139068604,7805,8206.79164313947,1.051478749921777,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,783383,2404.126220703125,2.81827974319458,8059,6283.695652173914,1.2825255146168482,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,737605,2415.52734375,2.8511314392089844,8074,8205.938120702827,1.0163411098219999,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,516560,2409.31640625,3.073276996612549,7796,10446.91212406015,1.3400349056003271,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,137642,2424.2822265625,2.7730391025543213,8024,8375.412707906129,1.0437952028796273,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,37803,2403.85107421875,2.835411787033081,7941,4149.708074534162,1.9136285872088583,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,254800,2425.88623046875,2.7787673473358154,8248,12395.396645021647,1.5028366446437496,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,605930,2415.399658203125,2.638248920440674,8249,10393.62734376047,1.2599863430428502,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,209329,2417.66650390625,2.5807759761810303,7917,8262.64935064935,1.043659132329083,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,766585,2404.68408203125,2.9337518215179443,8086,8370.517868906456,1.0351864789644394,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,488782,2418.54248046875,3.0121567249298096,8117,18878.955858767473,2.325853869504432,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,374559,2410.1533203125,2.954691171646118,7813,10487.054570429571,1.342257080561829,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,111780,2408.411865234375,3.104321241378784,7824,4177.846153846154,1.8727353071144497,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,178188,2403.824951171875,2.789363145828247,8089,6232.339743589744,1.2979074204547207,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,539857,2412.10205078125,2.654690980911255,8215,8303.275580254985,1.0107456579738265,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,781264,2415.809814453125,2.5626325607299805,7870,8264.693779904304,1.050151687408425,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,771184,2406.342041015625,2.5855629444122314,8112,10394.190476190477,1.2813351178735795,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,140785,2408.97607421875,2.6899919509887695,7679,2054.6363636363635,3.7374009999557543,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2505,2412.2646484375,2.455249309539795,8182,6245.889952153109,1.3099814538326067,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,526089,2408.46533203125,2.6229450702667236,7918,12519.290330283753,1.581117748204566,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,608072,2418.4697265625,2.957862377166748,8280,6215.774267399269,1.3320947067571713,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,224837,2420.688720703125,3.115856409072876,7992,12533.595352016404,1.5682676866887393,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,386133,2405.02490234375,2.7471389770507812,7904,2094.5652173913045,3.7735755059678255,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,487850,2413.11474609375,2.3273634910583496,8068,10354.347231715654,1.2833846345706066,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,340195,2412.57275390625,2.8599026203155518,7881,8360.215311004786,1.0608064092126361,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,122774,2412.839599609375,2.306730031967163,7942,8245.681595292579,1.0382374207117324,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,690833,2404.542236328125,3.103199005126953,8080,8318.351515151515,1.0294989498949894,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,686759,2417.218505859375,3.090532064437866,8178,8285.93108264733,1.013197735711339,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,154430,2417.113525390625,2.479921579360962,8000,8219.558441558442,1.0274448051948053,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,630926,2410.887451171875,3.065295457839966,8082,4185.046052631578,1.9311615447858685,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,255248,2404.962158203125,2.471759796142578,8200,8253.702380952382,1.0065490708478515,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,48107,2411.091796875,2.8765604496002197,8013,14667.415413533834,1.8304524414743335,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,717611,2409.470458984375,2.2551217079162598,7896,10275.207792207793,1.3013181094488087,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,559097,2412.619384765625,3.0143213272094727,8142,8307.058441558442,1.0202724688723215,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,527854,2403.4189453125,2.7587831020355225,7895,4126.851190476191,1.9130808540467408,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,692258,2395.2509765625,3.455446243286133,7840,8303.98086124402,1.059181232301533,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,344709,2411.30859375,2.3495209217071533,7916,6181.994047619048,1.2804929831740606,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,414737,2397.31201171875,3.0020830631256104,8139,4074.1069518716577,1.9977384236957543,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,362610,2419.939208984375,2.879486083984375,8125,6245.909914361002,1.3008512949119666,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,129857,2402.982421875,2.723562479019165,8087,4195.736842105263,1.9274326070322005,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,210898,2413.983154296875,2.4897570610046387,7917,10405.794258373206,1.3143607753408115,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,793779,2410.45703125,2.6217916011810303,8096,10376.60606060606,1.2816954126242663,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,634727,2413.83935546875,2.382875442504883,8186,6163.90909090909,1.3280533309735558,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,351141,2400.5908203125,2.7925963401794434,8155,14890.516604010025,1.8259370452495431,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,611020,2409.64208984375,2.54848575592041,7956,2083.0,3.8194911185789726,384,384
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,145860,2406.5029296875,2.7791433334350586,8029,8328.922077922078,1.0373548484147561,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,359095,2409.85888671875,2.330082654953003,7691,8290.002288329519,1.0778835376842437,385,385
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,286093,2405.38134765625,2.1552388668060303,8250,6187.350287483414,1.3333655953969803,385,385
