table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,752067,351.4053039550781,2.5798802375793457,7984,14440.139423076924,1.8086346972791738,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,602570,386.77215576171875,2.6612396240234375,8029,8271.642837235227,1.0302208042390368,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,345404,380.667724609375,2.7372653484344482,8017,12574.63086080586,1.5684958040171961,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,628777,390.7913818359375,2.7295992374420166,7851,4124.307692307692,1.9035922112802148,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,137071,387.11431884765625,2.437206745147705,8113,6281.019354838709,1.2916693201637706,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,296404,364.69561767578125,3.154475212097168,8012,12421.573823077619,1.5503711711280104,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,703153,385.7873840332031,3.1921608448028564,7997,6280.889632107024,1.27322727645467,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,438962,364.2394714355469,2.468273162841797,7968,10288.127251969163,1.291180629012194,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,33248,350.9059753417969,2.1035821437835693,7959,8348.172510518934,1.0488971617689327,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,779894,347.6433410644531,2.428924083709717,8233,12442.321806031483,1.5112743600183995,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,304120,353.7880859375,2.57894229888916,8030,8326.1660692951,1.0368824494763513,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,73745,394.4474792480469,2.5097620487213135,7731,4159.1149068322975,1.8588089468987896,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,516733,336.5292053222656,2.8653626441955566,7872,10468.22521564457,1.329805032475174,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,181346,428.6324768066406,3.1206812858581543,8087,14507.255333674688,1.7938982729905637,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,620747,350.1796875,2.927414894104004,7963,6142.756494050612,1.2963235654404228,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,738510,380.28765869140625,2.402500629425049,8145,8298.38375149343,1.0188316453644481,385,385
