dataset,sf,method,selectivity,median_qe,mean_qe,n_valid,paired_pct_vs_bern,ci_lo,ci_hi,ci_excludes_0,cohens_d
DEEP,1,sparse_rp,0.1,1.1188937487601787,1.1294956978149313,100,-0.8252332809365793,-2.0477251742769145,0.3438189163920732,False,-0.13265234582112406
DEEP,1,sparse_rp,0.3,1.0605447665504815,1.06402025148265,100,-0.4238667581975175,-0.9229410853497922,0.07232331857007271,False,-0.16126476143142043
DEEP,1,sparse_rp,0.5,1.0410707612357728,1.040403111512451,100,-0.4966777423326609,-0.9347508002783185,-0.08106035576089697,True,-0.2327023102320495
DEEP,1,hybrid,0.01,1.5306252975520054,1.5767293350647245,100,0.5043915239492938,-4.703771001166594,6.008677829654805,False,0.018565958227968023
DEEP,1,hybrid,0.05,1.1786505429603382,1.203007109445529,100,-0.457778115662105,-2.461863574072652,1.550220589343828,False,-0.04320614410978643
DEEP,1,hybrid,0.1,1.115782666839251,1.1192385922893067,100,-1.7078577417339273,-2.9800518848547557,-0.4045251608410915,True,-0.2576136622567074
DEEP,1,hybrid,0.3,1.0542288870319172,1.0574551533513883,100,-1.0299239200066774,-1.6427690917150055,-0.40470724054167817,True,-0.3383059499102066
DEEP,1,hybrid,0.5,1.0384734735626258,1.0392732575123467,100,-0.6008070218189578,-1.0323956874577584,-0.20659024880569923,True,-0.28802839699117655
DEEP,1,hierarchical_kmeans,0.01,1.635267322105555,1.70143606335765,100,8.216565787149568,1.9130318614463353,14.07529878257771,True,0.2588734610297495
DEEP,1,hierarchical_kmeans,0.05,1.1742587967331373,1.1966450832133968,100,-0.9967803622196965,-3.016807173857457,0.9814481291105269,False,-0.10297059157939757
DEEP,1,hierarchical_kmeans,0.1,1.1199165238783741,1.1263226132782662,100,-1.0915621381318055,-2.389910192733145,0.21008549166797985,False,-0.16347847912677407
DEEP,1,hierarchical_kmeans,0.3,1.0569045316915546,1.0556126358807947,100,-1.2033174052077742,-1.7821537413999333,-0.6594646019404982,True,-0.41759519486447094
