dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,37803,7741,6544.458002985909,1.1828328635416667,383,383,partsupp_deep_wiki_1,1.3029752969741821,2.835411787033081
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,254800,8107,6806.236323105345,1.1911135046073718,383,383,partsupp_deep_wiki_1,1.2096027135849,2.7787673473358154
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,605930,8005,7738.821588530838,1.0343952122973925,383,383,partsupp_deep_wiki_1,1.2198346853256226,2.638248920440674
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,209329,8035,7378.876398366611,1.0889191749815228,383,383,partsupp_deep_wiki_1,1.1634966135025024,2.5807759761810303
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,766585,8110,6168.15166781422,1.314818512378426,383,383,partsupp_deep_wiki_1,1.2398511171340942,2.9337518215179443
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,488782,7982,10034.835604578393,1.2571831125755941,383,383,partsupp_deep_wiki_1,1.1352602243423462,3.0121567249298096
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,374559,7900,9947.57616453858,1.2591868562707063,383,383,partsupp_deep_wiki_1,1.1832988262176514,2.954691171646118
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,111780,8200,8273.285658774686,1.0089372754603276,383,383,partsupp_deep_wiki_1,1.1348025798797607,3.104321241378784
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,178188,7781,10787.448274921773,1.3863832765610813,383,383,partsupp_deep_wiki_1,1.2225490808486938,2.789363145828247
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,539857,7905,6108.160802786848,1.2941702511160715,383,383,partsupp_deep_wiki_1,1.2806941270828247,2.654690980911255
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,781264,8074,7826.081028570648,1.0316785592334496,383,383,partsupp_deep_wiki_1,1.0879476070404053,2.5626325607299805
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,771184,7914,8496.887973876705,1.0736527639470186,383,383,partsupp_deep_wiki_1,1.167130708694458,2.5855629444122314
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,140785,7803,8207.841078744828,1.0518827475002983,383,383,partsupp_deep_wiki_1,1.3031423091888428,2.6899919509887695
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,2505,7946,7602.47871346863,1.0451854322094691,383,383,partsupp_deep_wiki_1,1.2243211269378662,2.455249309539795
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,526089,7913,8376.906243821963,1.0586258364491297,383,383,partsupp_deep_wiki_1,1.0811984539031982,2.6229450702667236
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,608072,8263,8638.6845639414,1.045465879697616,383,383,partsupp_deep_wiki_1,1.2620729207992554,2.957862377166748
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,224837,8209,9598.538404379333,1.1692701186964714,383,383,partsupp_deep_wiki_1,1.182917833328247,3.115856409072876
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,386133,7883,7275.255813319335,1.0835357824212895,383,383,partsupp_deep_wiki_1,1.2392237186431885,2.7471389770507812
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,487850,8029,9358.57494426985,1.1655965804296737,383,383,partsupp_deep_wiki_1,1.168969750404358,2.3273634910583496
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,340195,7848,7046.199783214828,1.1137918653250776,383,383,partsupp_deep_wiki_1,1.1419676542282104,2.8599026203155518
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,122774,7813,5851.836197669901,1.3351364829916121,383,383,partsupp_deep_wiki_1,1.2625014781951904,2.306730031967163
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,690833,7922,7826.081028570648,1.0122563222996517,383,383,partsupp_deep_wiki_1,1.0988819599151611,3.103199005126953
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,686759,8129,5219.2052573812625,1.5575168247126436,383,383,partsupp_deep_wiki_1,1.318339467048645,3.090532064437866
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,154430,7819,9598.538404379333,1.2275915595829816,383,383,partsupp_deep_wiki_1,1.1307940483093262,2.479921579360962
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,630926,8157,6680.800878048115,1.2209614010204082,383,383,partsupp_deep_wiki_1,1.212276577949524,3.065295457839966
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,255248,7837,7657.015863493513,1.0235057808048433,383,383,partsupp_deep_wiki_1,1.205937147140503,2.471759796142578
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,48107,8058,8507.79540388168,1.055819732425128,383,383,partsupp_deep_wiki_1,1.1547037363052368,2.8765604496002197
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,717611,7858,10307.521354702807,1.3117232571523043,383,383,partsupp_deep_wiki_1,1.2746468782424927,2.2551217079162598
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,559097,8212,8202.387363742338,1.0011719315159575,383,383,partsupp_deep_wiki_1,1.20211923122406,3.0143213272094727
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,527854,8251,8475.073113866752,1.0271570856704342,383,383,partsupp_deep_wiki_1,1.1929857730865479,2.7587831020355225
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,692258,8258,9162.241204180273,1.1094988137781876,383,383,partsupp_deep_wiki_1,1.1409856081008911,3.455446243286133
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,344709,7774,7460.682123403936,1.041995875365497,383,383,partsupp_deep_wiki_1,1.2134636640548706,2.3495209217071533
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,414737,8135,7460.682123403936,1.0903828718932749,383,383,partsupp_deep_wiki_1,1.3203957080841064,3.0020830631256104
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,362610,8158,6871.680903135205,1.1871913313492062,383,383,partsupp_deep_wiki_1,1.234999418258667,2.879486083984375
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,129857,8073,7678.830723503467,1.0513319398082386,383,383,partsupp_deep_wiki_1,1.2571227550506592,2.723562479019165
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,210898,7850,4079.3788218612167,1.9243125835561496,383,383,partsupp_deep_wiki_1,1.0668245553970337,2.4897570610046387
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,793779,7853,5377.3629924534225,1.4603812335192696,383,383,partsupp_deep_wiki_1,1.2476485967636108,2.6217916011810303
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,634727,7947,8202.387363742338,1.03213632361172,383,383,partsupp_deep_wiki_1,1.2082971334457397,2.382875442504883
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,351141,8287,7657.015863493513,1.0822754122150997,383,383,partsupp_deep_wiki_1,1.1841808557510376,2.7925963401794434
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.1,611020,7933,8638.684563941399,1.088955573420068,383,383,partsupp_deep_wiki_1,1.276122808456421,2.54848575592041
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,145860,8037,7599.25788497217,1.057603271484375,385,385,partsupp_deep_wiki_1,1.3125383853912354,2.7791433334350586
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,359095,7881,7189.07066959015,1.0962473958333334,385,385,partsupp_deep_wiki_1,1.258963704109192,2.330082654953003
partsupp_deep_wiki_1,adaptive_sampling,0.01,0.2,286093,7915,7966.267498735032,1.006477258210364,385,385,partsupp_deep_wiki_1,1.1250864267349243,2.1552388668060303
