cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
partsupp_sift_wiki_1,4way,B3,0.01,0.1,145860,8022,6282.672619047619,1.2768451400251446,385,385,7.803391665220261,493.20147705078125,2.7791433334350586,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,359095,8187,6372.0,1.2848399246704332,385,385,1.9914647564291954,587.4684448242188,2.330082654953003,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,286093,7943,6214.033333333333,1.2782358210716604,385,385,2.0797336474061012,602.8929443359375,2.1552388668060303,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,781121,8085,10398.190476190477,1.286108902435433,385,385,2.149212174117565,514.0215454101562,2.2795467376708984,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,142780,7783,10442.69761904762,1.3417316740392675,385,385,1.9337143748998642,473.2214050292969,2.7598116397857666,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,428790,7865,4172.547619047619,1.884939542474336,385,385,2.622229978442192,537.9324340820312,2.257038116455078,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,322723,7932,4171.65,1.9014059185214485,385,385,2.252606675028801,459.1468200683594,2.8452041149139404,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,588557,7764,6216.533333333333,1.2489275909402884,385,385,2.059738151729107,591.347412109375,2.8811392784118652,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,263638,8222,10431.870238095238,1.2687752661268838,385,385,2.1659471094608307,475.7867126464844,3.1491057872772217,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,693614,8312,6144.142857142857,1.352833127949964,385,385,1.9878661260008812,562.9500732421875,2.3145997524261475,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,546912,8196,12417.400000000001,1.5150561249389949,385,385,2.155086025595665,570.2767333984375,3.094848394393921,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,444449,8184,2105.217391304348,3.8874845105328375,385,385,2.0200666040182114,530.9553833007812,2.622706890106201,
partsupp_sift_wiki_1,4way,B3,0.01,0.1,663176,8137,8318.261904761905,1.0222762571908448,385,385,18.394937738776207,454.77838134765625,2.3369600772857666,
