dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,781121,8191,11917.018046888177,1.454891716138222,385,385,partsupp_deep_sift_1,1.178353190422058,514.0215454101562
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,142780,7694,6314.724236802159,1.2184221688034187,385,385,partsupp_deep_sift_1,1.2204875946044922,473.2214050292969
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,428790,8110,11139.821217743296,1.3735907790065716,385,385,partsupp_deep_sift_1,1.208726167678833,537.9324340820312
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,322723,8076,8187.5527070332255,1.0138128661507213,385,385,partsupp_deep_sift_1,1.201585054397583,459.1468200683594
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,588557,8090,6649.350649350649,1.21666015625,385,385,partsupp_deep_sift_1,1.3140754699707031,591.347412109375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,263638,7982,6886.82745825603,1.1590242456896551,385,385,partsupp_deep_sift_1,1.2552679777145386,475.7867126464844
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,693614,8281,12170.686456400741,1.4697121671779665,385,385,partsupp_deep_sift_1,1.2929290533065796,562.9500732421875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,546912,7983,8122.786304604486,1.0175104978835634,385,385,partsupp_deep_sift_1,1.2068768739700317,570.2767333984375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,444449,8106,8354.86591330747,1.0307014450169592,385,385,partsupp_deep_sift_1,1.3171755075454712,530.9553833007812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,663176,7928,7178.27626918536,1.1044434210526315,385,385,partsupp_deep_sift_1,1.187335729598999,454.77838134765625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,763999,8105,10443.582391634338,1.2885357670122564,385,385,partsupp_deep_sift_1,1.129727840423584,494.7989501953125
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,782168,7835,9229.212346095464,1.177946693822012,385,385,partsupp_deep_sift_1,1.2275972366333008,472.7889709472656
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,673362,8108,6606.1730477314895,1.2273369076797385,385,385,partsupp_deep_sift_1,1.3074264526367188,524.2796020507812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,83904,7689,7744.982290436836,1.0072808285130492,385,385,partsupp_deep_sift_1,1.286946177482605,474.34765625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.2,695261,7947,8635.520323832014,1.0866390240130883,385,385,partsupp_deep_sift_1,1.3076568841934204,515.737060546875
