dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table_pair,D_deep_target,D_wiki_target
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1110231,399581,275796.9303423849,1.4488232320205479,385,385,partsupp_deep_10__part_wiki_10,1.3100616931915283,3.0756711959838867
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,4260736,395195,536265.8121099679,1.3569650732169383,385,385,partsupp_deep_10__part_wiki_10,1.3001575469970703,3.2952704429626465
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7241835,396297,344071.5129026817,1.1517867220588236,385,385,partsupp_deep_10__part_wiki_10,1.3017319440841675,2.6975879669189453
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5886526,398156,380340.6982627762,1.0468403771108272,385,385,partsupp_deep_10__part_wiki_10,1.2316131591796875,2.562596321105957
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7903428,399822,420441.89576657105,1.0515726892631496,385,385,partsupp_deep_10__part_wiki_10,1.2262922525405884,3.040065050125122
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2010126,395391,368358.9138134593,1.0733851826923078,385,385,partsupp_deep_10__part_wiki_10,1.2743977308273315,2.996973752975464
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,64433,399967,392667.48017915455,1.0185895705381944,383,383,partsupp_deep_10__part_wiki_10,1.334740400314331,3.1372971534729004
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6427842,395787,348983.22300922364,1.1341146906352553,383,383,partsupp_deep_10__part_wiki_10,1.20938241481781,3.1584513187408447
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1934109,403081,280648.1740280458,1.436250213976875,383,383,partsupp_deep_10__part_wiki_10,1.2798904180526733,2.883949041366577
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2037726,398591,403302.22443400667,1.01181969596405,383,383,partsupp_deep_10__part_wiki_10,1.3250298500061035,2.6912474632263184
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,944719,404291,401393.42418313574,1.0072187924422555,383,383,partsupp_deep_10__part_wiki_10,1.1776694059371948,2.988926410675049
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5909334,394484,317515.2874448663,1.2424094700274821,383,383,partsupp_deep_10__part_wiki_10,1.358309268951416,2.7763073444366455
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7834709,405290,429316.4449958756,1.0592821066295137,383,383,partsupp_deep_10__part_wiki_10,1.337336778640747,3.253486394882202
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7376316,398017,377942.4496724363,1.0531153627886,383,383,partsupp_deep_10__part_wiki_10,1.2568628787994385,2.762096881866455
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5165847,399395,436842.57169930945,1.09376074237111,383,383,partsupp_deep_10__part_wiki_10,1.3102415800094604,2.939638376235962
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1376518,405648,502614.37462931767,1.2390406821414568,383,383,partsupp_deep_10__part_wiki_10,1.231980323791504,3.28554105758667
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,378067,398357,337694.0329540729,1.1796388479691537,383,383,partsupp_deep_10__part_wiki_10,1.2980505228042603,2.4778130054473877
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2548244,397651,366489.64816721086,1.0850265539248514,383,383,partsupp_deep_10__part_wiki_10,1.3378641605377197,2.3694920539855957
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6059356,398589,393158.3145293785,1.0138129737307533,383,383,partsupp_deep_10__part_wiki_10,1.1986961364746094,2.6763365268707275
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2093515,399318,389286.17687761184,1.0257697902423648,383,383,partsupp_deep_10__part_wiki_10,1.2870118618011475,2.7602362632751465
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7666555,399428,523774.7888389722,1.3113121484697423,383,383,partsupp_deep_10__part_wiki_10,1.3465135097503662,2.798947334289551
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,4888112,395674,427134.9589948804,1.0795123232632935,383,383,partsupp_deep_10__part_wiki_10,1.275146245956421,3.164170742034912
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3745676,394439,480526.82886924036,1.2182538462708818,383,383,partsupp_deep_10__part_wiki_10,1.2729002237319946,2.868389129638672
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1117872,395502,403138.6129839321,1.0193086583226687,383,383,partsupp_deep_10__part_wiki_10,1.3280774354934692,2.7248177528381348
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1782015,393619,393976.37177975173,1.0009079129304015,383,383,partsupp_deep_10__part_wiki_10,1.362056016921997,2.891202926635742
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5399003,407548,464329.2953118503,1.139324190799244,383,383,partsupp_deep_10__part_wiki_10,1.2387514114379883,2.8596086502075195
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7813502,395277,351764.61766049266,1.1236974390116277,383,383,partsupp_deep_10__part_wiki_10,1.272877812385559,2.483314037322998
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7712554,399955,404120.28168437985,1.0104143758282302,383,383,partsupp_deep_10__part_wiki_10,1.2719537019729614,2.9685873985290527
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1407909,403079,426807.736094731,1.0588686984306577,383,383,partsupp_deep_10__part_wiki_10,1.2944639921188354,2.8682868480682373
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,25058,393010,398666.5666818917,1.0143929332126198,383,383,partsupp_deep_10__part_wiki_10,1.31178617477417,2.8011999130249023
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5261130,398257,395612.48628049815,1.006684606303419,383,383,partsupp_deep_10__part_wiki_10,1.293652892112732,2.862710952758789
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6080832,397468,349474.0573594475,1.1373319181491885,383,383,partsupp_deep_10__part_wiki_10,1.3094019889831543,2.8060948848724365
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2248413,401142,401993.3328334094,1.0021222729941253,383,383,partsupp_deep_10__part_wiki_10,1.236426830291748,2.5285086631774902
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3861353,399634,403138.6129839321,1.008769556604123,383,383,partsupp_deep_10__part_wiki_10,1.3584873676300049,2.841533899307251
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,4878920,399090,453530.93960692355,1.136412687882241,383,383,partsupp_deep_10__part_wiki_10,1.2990585565567017,2.7488653659820557
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3401984,397727,424135.41574351175,1.0663983479711252,383,383,partsupp_deep_10__part_wiki_10,1.308633804321289,2.885936975479126
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1227788,401590,339002.92455467005,1.184621048704955,383,383,partsupp_deep_10__part_wiki_10,1.233915090560913,2.645763397216797
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6908906,403139,456257.7971081676,1.131762982763185,383,383,partsupp_deep_10__part_wiki_10,1.3026199340820312,2.745610475540161
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6867890,391580,417209.1976903517,1.065450732137371,383,383,partsupp_deep_10__part_wiki_10,1.3620142936706543,2.9000954627990723
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1544377,395506,393758.2231796521,1.0044387055747923,383,383,partsupp_deep_10__part_wiki_10,1.3341903686523438,2.895733118057251
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6309693,398769,502396.2260292183,1.2598678082529442,383,383,partsupp_deep_10__part_wiki_10,1.2995883226394653,2.7174627780914307
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2552747,397789,335948.84415327664,1.184076108380682,383,383,partsupp_deep_10__part_wiki_10,1.3331602811813354,2.758883237838745
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,481105,403942,555460.8730034289,1.3751005664264397,383,383,partsupp_deep_10__part_wiki_10,1.2784607410430908,2.6293773651123047
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7176724,399336,379142.2669729837,1.0532616244246258,383,383,partsupp_deep_10__part_wiki_10,1.3014264106750488,2.7684125900268555
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5591179,398885,389286.17687761184,1.0246574979861305,383,383,partsupp_deep_10__part_wiki_10,1.3329461812973022,2.8660686016082764
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,5278949,399947,396594.1549809461,1.0084540958986523,383,383,partsupp_deep_10__part_wiki_10,1.2452218532562256,2.9212543964385986
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6922681,400132,327550.12304944475,1.221590137945388,383,383,partsupp_deep_10__part_wiki_10,1.2838356494903564,2.8110225200653076
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3447240,405830,375651.88937139115,1.0803353090519745,383,383,partsupp_deep_10__part_wiki_10,1.258987307548523,3.094168186187744
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,4147711,403555,534464.0702438493,1.3243896624842941,383,383,partsupp_deep_10__part_wiki_10,1.3231295347213745,2.5878360271453857
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3626284,401292,382850.79317467567,1.048168130128205,383,383,partsupp_deep_10__part_wiki_10,1.3116008043289185,2.858896017074585
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,1298658,401561,288665.1350817035,1.3910962953192896,383,383,partsupp_deep_10__part_wiki_10,1.2348995208740234,2.834815263748169
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,2109177,395476,384486.90767542215,1.0285811873049646,383,383,partsupp_deep_10__part_wiki_10,1.2204952239990234,2.4030845165252686
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,7938046,390729,565441.1714579825,1.447144111284247,383,383,partsupp_deep_10__part_wiki_10,1.279809832572937,2.64876389503479
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6347870,403748,419663.3694414714,1.0394190669463907,383,383,partsupp_deep_10__part_wiki_10,1.2868249416351318,2.4848411083221436
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,3511592,396734,382850.79317467567,1.0362627087962963,383,383,partsupp_deep_10__part_wiki_10,1.2821288108825684,2.9348864555358887
multi_join_deep_wiki,adaptive_sampling,0.05,0.2,6110214,398711,294609.68443441566,1.3533533385551648,383,383,partsupp_deep_10__part_wiki_10,1.388867974281311,2.7179508209228516
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1458649,398660,414289.08753584075,1.0392040524151929,385,385,partsupp_deep_10__part_wiki_10,1.2874683141708374,2.875971555709839
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3590985,390464,302728.959352336,1.2898138349081831,385,385,partsupp_deep_10__part_wiki_10,1.340354561805725,2.8177871704101562
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2861019,402963,546196.6604823747,1.355451146835751,385,385,partsupp_deep_10__part_wiki_10,1.3185440301895142,2.7326977252960205
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7811320,399218,385252.1504469556,1.0362511916853463,385,385,partsupp_deep_10__part_wiki_10,1.2558953762054443,2.6578831672668457
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1427886,396612,430048.91212683416,1.0843063551451648,385,385,partsupp_deep_10__part_wiki_10,1.2673259973526,3.1641149520874023
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4288339,398323,408028.3353010625,1.0243654905718789,385,385,partsupp_deep_10__part_wiki_10,1.220333218574524,2.8820722103118896
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3227404,399954,337217.06864564004,1.1860431668133804,385,385,partsupp_deep_10__part_wiki_10,1.3129791021347046,2.616847038269043
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5886013,400958,358374.0934390285,1.118825292733434,385,385,partsupp_deep_10__part_wiki_10,1.2981808185577393,2.6736512184143066
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2636413,395746,380502.6142688481,1.0400611852836879,385,385,partsupp_deep_10__part_wiki_10,1.253771424293518,3.1212236881256104
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6936640,403446,358374.0934390285,1.1257677588478916,385,385,partsupp_deep_10__part_wiki_10,1.3769145011901855,3.3143105506896973
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5469472,397517,386493.5064935065,1.028521807795699,385,385,partsupp_deep_10__part_wiki_10,1.2401282787322998,2.8301656246185303
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4444886,402802,407164.78326867934,1.0108310864113865,385,385,partsupp_deep_10__part_wiki_10,1.2576053142547607,2.9553794860839844
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6631898,395870,436687.46837578004,1.103108263762801,385,385,partsupp_deep_10__part_wiki_10,1.2919423580169678,2.6556901931762695
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7640583,399433,378181.8181818182,1.0561930288461538,385,385,partsupp_deep_10__part_wiki_10,1.361274242401123,2.8037145137786865
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7822107,394048,440951.25653567206,1.1190292972827474,385,385,partsupp_deep_10__part_wiki_10,1.3154183626174927,3.1323299407958984
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6733700,404064,376184.85410693195,1.074110229555237,385,385,partsupp_deep_10__part_wiki_10,1.246549129486084,2.6976535320281982
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,839131,399786,431991.90419969644,1.0805578589537814,385,385,partsupp_deep_10__part_wiki_10,1.2508076429367065,2.814362049102783
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6952719,398414,410942.8234103559,1.0314467448692966,385,385,partsupp_deep_10__part_wiki_10,1.3183941841125488,2.9509711265563965
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3862714,404123,398313.3749367515,1.0145855636009486,385,385,partsupp_deep_10__part_wiki_10,1.3243881464004517,2.9224019050598145
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,695062,396508,315196.49181986845,1.2579708540239727,385,385,partsupp_deep_10__part_wiki_10,1.2843838930130005,2.961695432662964
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6815544,393438,370463.82189239335,1.0620146334134615,385,385,partsupp_deep_10__part_wiki_10,1.3181325197219849,2.8086607456207275
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6963267,400174,461676.5053128689,1.1536894083895228,385,385,partsupp_deep_10__part_wiki_10,1.3239836692810059,2.86356520652771
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3402371,396141,328311.6883116883,1.2066003560126581,385,385,partsupp_deep_10__part_wiki_10,1.3329368829727173,3.047403335571289
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6909999,392885,375645.13408669253,1.045894021641523,385,385,partsupp_deep_10__part_wiki_10,1.3634721040725708,2.980938196182251
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6366790,402270,461460.6173047731,1.1471415151633806,385,385,partsupp_deep_10__part_wiki_10,1.335853934288025,3.206172466278076
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,481095,399589,238556.24894585935,1.6750305295531673,385,385,partsupp_deep_10__part_wiki_10,1.3372807502746582,2.5630013942718506
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3528014,391992,315736.211840108,1.2415173974358973,385,385,partsupp_deep_10__part_wiki_10,1.2592573165893555,2.8842992782592773
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5369867,398547,466318.09748692863,1.1700454337554382,385,385,partsupp_deep_10__part_wiki_10,1.3111584186553955,3.0861213207244873
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7520880,399899,399392.81497723056,1.001267386402027,385,385,partsupp_deep_10__part_wiki_10,1.3529937267303467,2.85817551612854
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6025740,404759,476033.05785123963,1.1760901125144583,385,385,partsupp_deep_10__part_wiki_10,1.269242525100708,2.7023916244506836
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3454116,403761,371597.23393489624,1.086555450708061,385,385,partsupp_deep_10__part_wiki_10,1.2952616214752197,3.007763385772705
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6288378,402967,362691.8536009445,1.1110450813802084,385,385,partsupp_deep_10__part_wiki_10,1.306634545326233,3.0078766345977783
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1370862,389997,364041.15365154325,1.0712992091363973,385,385,partsupp_deep_10__part_wiki_10,1.2865097522735596,3.1145434379577637
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2964065,397629,432207.7922077922,1.0869624504444904,385,385,partsupp_deep_10__part_wiki_10,1.2919609546661377,2.9706413745880127
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7031696,397713,384280.6544105246,1.0349545193995786,385,385,partsupp_deep_10__part_wiki_10,1.2941935062408447,2.7073585987091064
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4389879,399814,389461.9666048237,1.0265803448932929,385,385,partsupp_deep_10__part_wiki_10,1.2936030626296997,2.8014044761657715
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,332506,403550,410187.2153820206,1.0164470707025661,385,385,partsupp_deep_10__part_wiki_10,1.2828394174575806,3.0481393337249756
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7799146,395295,290477.31489289936,1.3608463715858414,385,385,partsupp_deep_10__part_wiki_10,1.2940263748168945,2.317932367324829
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3041529,402881,422600.77584752906,1.0489468995746363,385,385,partsupp_deep_10__part_wiki_10,1.2539540529251099,3.0844478607177734
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,737452,387946,445916.68072187545,1.1494297678591232,385,385,partsupp_deep_10__part_wiki_10,1.3371254205703735,2.5868234634399414
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5167757,397434,471175.5776690841,1.1855442102816671,385,385,partsupp_deep_10__part_wiki_10,1.324217677116394,2.736576795578003
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1813464,402087,385036.2624388598,1.0442834590517243,385,385,partsupp_deep_10__part_wiki_10,1.3283417224884033,3.159132242202759
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6207689,401441,324155.8441558442,1.238419751602564,385,385,partsupp_deep_10__part_wiki_10,1.2774027585983276,2.873760461807251
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7385883,403084,403710.57513914653,1.0015544530151197,385,385,partsupp_deep_10__part_wiki_10,1.2493783235549927,3.1349093914031982
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1110231,399581,405869.4552201046,1.0157376232105746,385,385,partsupp_deep_10__part_wiki_10,1.3100616931915283,3.0756711959838867
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4260736,395195,462432.1133412042,1.1701365486435915,385,385,partsupp_deep_10__part_wiki_10,1.3001575469970703,3.2952704429626465
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7241835,396297,376184.85410693195,1.0534634652977046,385,385,partsupp_deep_10__part_wiki_10,1.3017319440841675,2.6975879669189453
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5886526,398156,410187.2153820206,1.030217340394269,385,385,partsupp_deep_10__part_wiki_10,1.2316131591796875,2.562596321105957
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7903428,399822,476033.05785123963,1.1906124671759923,385,385,partsupp_deep_10__part_wiki_10,1.2262922525405884,3.040065050125122
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2010126,395391,357402.59740259737,1.1062902252906979,385,385,partsupp_deep_10__part_wiki_10,1.2743977308273315,2.996973752975464
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,64433,399967,362126.67616522027,1.1044947150414157,383,383,partsupp_deep_10__part_wiki_10,1.334740400314331,3.1372971534729004
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6427842,395787,441696.37805152393,1.115995164195701,383,383,partsupp_deep_10__part_wiki_10,1.20938241481781,3.1584513187408447
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1934109,403081,398666.5666818917,1.0110729960499314,383,383,partsupp_deep_10__part_wiki_10,1.2798904180526733,2.883949041366577
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2037726,398591,411919.0941379381,1.0334380207730183,383,383,partsupp_deep_10__part_wiki_10,1.3250298500061035,2.6912474632263184
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,944719,404291,441260.0808513249,1.0914417606410356,383,383,partsupp_deep_10__part_wiki_10,1.1776694059371948,2.988926410675049
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5909334,394484,481672.1090197629,1.2210181123182762,383,383,partsupp_deep_10__part_wiki_10,1.358309268951416,2.7763073444366455
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7834709,405290,441532.76660144934,1.0894242803953942,383,383,partsupp_deep_10__part_wiki_10,1.337336778640747,3.253486394882202
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7376316,398017,429970.8907961743,1.0802827286175574,383,383,partsupp_deep_10__part_wiki_10,1.2568628787994385,2.762096881866455
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5165847,399395,476109.31971722486,1.1920763147190747,383,383,partsupp_deep_10__part_wiki_10,1.3102415800094604,2.939638376235962
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1376518,405648,330931.42635098746,1.2257766041529334,383,383,partsupp_deep_10__part_wiki_10,1.231980323791504,3.28554105758667
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,378067,398357,420372.3523917949,1.0552653835423875,383,383,partsupp_deep_10__part_wiki_10,1.2980505228042603,2.4778130054473877
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2548244,397651,362235.7504652701,1.097768509842668,383,383,partsupp_deep_10__part_wiki_10,1.3378641605377197,2.3694920539855957
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6059356,398589,460620.7691101582,1.1556284019633212,383,383,partsupp_deep_10__part_wiki_10,1.1986961364746094,2.6763365268707275
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2093515,399318,382141.8102243522,1.0449471618024833,383,383,partsupp_deep_10__part_wiki_10,1.2870118618011475,2.7602362632751465
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7666555,399428,446004.8129034897,1.1166087828181541,383,383,partsupp_deep_10__part_wiki_10,1.3465135097503662,2.798947334289551
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4888112,395674,471637.2734151845,1.1919844958606947,383,383,partsupp_deep_10__part_wiki_10,1.275146245956421,3.164170742034912
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3745676,394439,370525.3972690523,1.0645397128164555,383,383,partsupp_deep_10__part_wiki_10,1.2729002237319946,2.868389129638672
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1117872,395502,417209.1976903517,1.0548851780530861,383,383,partsupp_deep_10__part_wiki_10,1.3280774354934692,2.7248177528381348
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1782015,393619,369543.72856860433,1.0651486402560508,383,383,partsupp_deep_10__part_wiki_10,1.362056016921997,2.891202926635742
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5399003,407548,451131.30500582873,1.1069402990711001,383,383,partsupp_deep_10__part_wiki_10,1.2387514114379883,2.8596086502075195
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7813502,395277,500651.03722842206,1.266582769117409,383,383,partsupp_deep_10__part_wiki_10,1.272877812385559,2.483314037322998
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7712554,399955,373034.10617019684,1.0721673792945905,383,383,partsupp_deep_10__part_wiki_10,1.2719537019729614,2.9685873985290527
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1407909,403079,357327.40696303063,1.128038298057845,383,383,partsupp_deep_10__part_wiki_10,1.2944639921188354,2.8682868480682373
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,25058,393010,393540.07457955263,1.0013487559592698,383,383,partsupp_deep_10__part_wiki_10,1.31178617477417,2.8011999130249023
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5261130,398257,412300.8541881123,1.035263295279461,383,383,partsupp_deep_10__part_wiki_10,1.293652892112732,2.862710952758789
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6080832,397468,450749.5449556544,1.1340524141708375,383,383,partsupp_deep_10__part_wiki_10,1.3094019889831543,2.8060948848724365
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2248413,401142,375488.2779213165,1.0683209665577342,383,383,partsupp_deep_10__part_wiki_10,1.236426830291748,2.5285086631774902
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3861353,399634,464329.2953118503,1.161886364302963,383,383,partsupp_deep_10__part_wiki_10,1.3584873676300049,2.841533899307251
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4878920,399090,427025.8846948306,1.0699989593696424,383,383,partsupp_deep_10__part_wiki_10,1.2990585565567017,2.7488653659820557
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3401984,397727,408374.17938632064,1.0267700693850823,383,383,partsupp_deep_10__part_wiki_10,1.308633804321289,2.885936975479126
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1227788,401590,479217.9372686432,1.1933014698290376,383,383,partsupp_deep_10__part_wiki_10,1.233915090560913,2.645763397216797
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6908906,403139,309225.64064108423,1.3037049552689592,383,383,partsupp_deep_10__part_wiki_10,1.3026199340820312,2.745610475540161
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6867890,391580,375651.88937139115,1.0424012525406505,383,383,partsupp_deep_10__part_wiki_10,1.3620142936706543,2.9000954627990723
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1544377,395506,354327.86371166207,1.1162147844004926,383,383,partsupp_deep_10__part_wiki_10,1.3341903686523438,2.895733118057251
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6309693,398769,381323.752973979,1.0457491747890446,383,383,partsupp_deep_10__part_wiki_10,1.2995883226394653,2.7174627780914307
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,2552747,397789,395612.48628049815,1.0055016304969673,383,383,partsupp_deep_10__part_wiki_10,1.3331602811813354,2.758883237838745
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,481105,403942,393812.760329677,1.0257209534344276,383,383,partsupp_deep_10__part_wiki_10,1.2784607410430908,2.6293773651123047
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,7176724,399336,486907.6754221516,1.219293215292765,383,383,partsupp_deep_10__part_wiki_10,1.3014264106750488,2.7684125900268555
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5591179,398885,402865.92723380757,1.009980137718409,383,383,partsupp_deep_10__part_wiki_10,1.3329461812973022,2.8660686016082764
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,5278949,399947,470328.38181458734,1.1759767714586866,383,383,partsupp_deep_10__part_wiki_10,1.2452218532562256,2.9212543964385986
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,6922681,400132,358309.0756634785,1.1167230393455099,383,383,partsupp_deep_10__part_wiki_10,1.2838356494903564,2.8110225200653076
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3447240,405830,398666.5666818917,1.017968482729138,383,383,partsupp_deep_10__part_wiki_10,1.258987307548523,3.094168186187744
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,4147711,403555,371179.84306935075,1.0872222927380255,383,383,partsupp_deep_10__part_wiki_10,1.3231295347213745,2.5878360271453857
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,3626284,401292,519357.2796869568,1.2942128915775963,383,383,partsupp_deep_10__part_wiki_10,1.3116008043289185,2.858896017074585
multi_join_deep_wiki,adaptive_sampling,0.05,0.3,1298658,401561,383941.53617517336,1.0458910072620737,383,383,partsupp_deep_10__part_wiki_10,1.2348995208740234,2.834815263748169
