dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1376518,80834,89440.92604080742,1.106476557399206,383,383,partsupp_deep_sift_10,1.1538054943084717,573.1790161132812
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,378067,81406,75043.11843423842,1.0847896742369185,383,383,partsupp_deep_sift_10,1.1999801397323608,473.1714172363281
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,2548244,78194,65935.41438008304,1.185918079611249,383,383,partsupp_deep_sift_10,1.2704721689224243,543.5182495117188
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6059356,79555,70625.60928222293,1.1264327601351354,383,383,partsupp_deep_sift_10,1.0709707736968994,486.2569274902344
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,2093515,79778,112619.2148013825,1.4116575346760072,383,383,partsupp_deep_sift_10,1.2240983247756958,503.2249755859375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,7666555,82559,103184.28784707784,1.249824826452329,383,383,partsupp_deep_sift_10,1.2897976636886597,471.37298583984375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,4888112,78772,112728.28910143228,1.431070546659121,383,383,partsupp_deep_sift_10,1.1825072765350342,454.7341003417969
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3745676,76591,68716.80903135205,1.1145890078373015,383,383,partsupp_deep_sift_10,1.1852964162826538,509.7596740722656
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1117872,78707,74606.82123403937,1.0549571567068714,383,383,partsupp_deep_sift_10,1.280386209487915,492.3041687011719
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1782015,78758,76024.7871346863,1.0359516016857964,383,383,partsupp_deep_sift_10,1.308508276939392,498.5712585449219
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,5399003,81376,74388.67263393983,1.0939299912023461,383,383,partsupp_deep_sift_10,1.1544610261917114,484.9765930175781
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,7813502,79785,47338.24622159808,1.685423655673963,383,383,partsupp_deep_sift_10,1.2021015882492065,481.955078125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,7712554,76330,76570.15863493513,1.0031463203843198,383,383,partsupp_deep_sift_10,1.1845875978469849,521.2858276367188
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1407909,81029,78697.10748590555,1.0296312353603605,383,383,partsupp_deep_sift_10,1.2321441173553467,459.9862060546875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,25058,80164,80278.68483662716,1.0014306276711138,383,383,partsupp_deep_sift_10,1.2523014545440674,463.5052490234375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,5261130,78267,100348.35604578393,1.2821285605144432,383,383,partsupp_deep_sift_10,1.2228223085403442,552.2269287109375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6080832,78997,88350.18304030977,1.1183992182020808,383,383,partsupp_deep_sift_10,1.2412508726119995,500.3233947753906
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,2248413,81510,76352.0100348356,1.0675553919642857,383,383,partsupp_deep_sift_10,1.1413836479187012,483.84698486328125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3861353,79171,82732.85658774686,1.0449894101090913,383,383,partsupp_deep_sift_10,1.2959778308868408,504.97998046875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,4878920,78985,69807.5520318497,1.131467838378906,383,383,partsupp_deep_sift_10,1.2274802923202515,468.1325378417969
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,3401984,79974,76570.15863493513,1.044453889423077,383,383,partsupp_deep_sift_10,1.2167928218841553,536.9682006835938
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1227788,81395,75043.11843423842,1.0846430918422965,383,383,partsupp_deep_sift_10,1.1407045125961304,487.0450744628906
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6908906,79969,107656.33414911821,1.3462258393767361,383,383,partsupp_deep_sift_10,1.2414016723632812,527.527099609375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,6867890,78203,116273.20385304965,1.486812575643513,383,383,partsupp_deep_sift_10,1.3219497203826904,492.1336975097656
partsupp_deep_sift_10,adaptive_sampling,0.01,0.1,1544377,81109,96148.99549386797,1.1854294282245863,383,383,partsupp_deep_sift_10,1.2852576971054077,477.5601501464844
