dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.2,85,1.2056602239608765,809053,1246753.2467532468,1.54100318119239
DEEP,bernoulli,0.01,0.2,86,0.8337226510047913,769284,831168.8311688312,1.0804447137452895
DEEP,bernoulli,0.01,0.2,87,0.8667172193527222,772398,415584.4155844156,1.8585826875
DEEP,bernoulli,0.01,0.2,88,1.0538183450698853,840946,1038961.038961039,1.2354670085368609
DEEP,bernoulli,0.01,0.2,89,1.1256043910980225,806071,1246753.2467532468,1.5467040083978294
DEEP,bernoulli,0.01,0.2,90,1.1381089687347412,767464,1870129.8701298703,2.436765594386017
DEEP,bernoulli,0.01,0.2,91,1.0135756731033325,806901,207792.2077922078,3.8832110624999996
DEEP,bernoulli,0.01,0.2,92,1.038704752922058,764876,1246753.2467532468,1.6300070165010365
DEEP,bernoulli,0.01,0.2,93,1.0099587440490723,808538,831168.8311688312,1.0279898176323576
DEEP,bernoulli,0.01,0.2,94,1.058422327041626,822328,1038961.038961039,1.2634387239167815
DEEP,bernoulli,0.01,0.2,95,0.9390119314193726,791618,623376.6233766234,1.2698872083333332
DEEP,bernoulli,0.01,0.2,96,1.0069631338119507,797404,415584.4155844156,1.9187533749999999
DEEP,bernoulli,0.01,0.2,97,1.1062495708465576,840949,415584.4155844156,2.02353353125
DEEP,bernoulli,0.01,0.2,98,0.8881978392601013,785979,415584.4155844156,1.8912619687499999
DEEP,bernoulli,0.01,0.2,99,0.9184598922729492,812992,1038961.038961039,1.2779474323991369
DEEP,bernoulli,0.01,0.3,0,1.0494146347045898,787904,207792.2077922078,3.791788
DEEP,bernoulli,0.01,0.3,1,1.1743544340133667,822154,623376.6233766234,1.3188720416666666
DEEP,bernoulli,0.01,0.3,2,0.929911196231842,782321,1454545.4545454546,1.8592693466562378
DEEP,bernoulli,0.01,0.3,3,1.1116076707839966,839373,207792.2077922078,4.0394825625
