cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
YFCC_sf10,single,B1,0.01,0.1,0,79482,145454.54545454547,1.8300312706593376,385,385,0.6898585706949234,351.66033935546875,,
YFCC_sf10,single,B1,0.01,0.1,1,78747,145454.54545454547,1.8471122132213986,385,385,0.2778591588139534,320.0639343261719,,
YFCC_sf10,single,B1,0.01,0.1,2,80129,41558.44155844156,1.9281040624999999,385,385,0.23617316037416458,298.1123046875,,
YFCC_sf10,single,B1,0.01,0.1,3,79245,124675.3246753247,1.5732894778891373,385,385,0.22355001419782639,326.7735595703125,,
YFCC_sf10,single,B1,0.01,0.1,4,81279,124675.3246753247,1.5339180437176232,385,385,0.21072104573249817,319.0046081542969,,
YFCC_sf10,single,B1,0.01,0.1,5,77017,41558.44155844156,1.8532215625,385,385,0.20494218915700912,319.58245849609375,,
YFCC_sf10,single,B1,0.01,0.1,6,80888,124675.3246753247,1.5413327647528026,385,385,0.20612962543964386,246.33485412597656,,
YFCC_sf10,single,B1,0.01,0.1,7,81767,103896.1038961039,1.270636123327307,385,385,0.2109687775373459,352.29656982421875,,
YFCC_sf10,single,B1,0.01,0.1,8,80011,103896.1038961039,1.2985227518229232,385,385,0.200590118765831,323.9490661621094,,
YFCC_sf10,single,B1,0.01,0.1,9,84330,103896.1038961039,1.232018307792054,385,385,0.2049580216407776,383.61431884765625,,
YFCC_sf10,single,B1,0.01,0.1,10,75890,41558.44155844156,1.826103125,385,385,0.1903204247355461,335.955322265625,,
YFCC_sf10,single,B1,0.01,0.1,11,80473,103896.1038961039,1.2910678599791718,385,385,0.1950003206729889,361.13287353515625,,
YFCC_sf10,single,B1,0.01,0.1,12,80214,62337.66233766235,1.28676625,385,385,0.18815044313669205,304.3977355957031,,
YFCC_sf10,single,B1,0.01,0.1,13,79946,0.0,,385,385,0.19179284572601318,356.66363525390625,,
YFCC_sf10,single,B1,0.01,0.1,14,80588,145454.54545454547,1.8049156878759303,385,385,0.19272137433290482,126.77113342285156,,
YFCC_sf10,single,B1,0.01,0.1,15,77971,83116.88311688312,1.0659973979669766,385,385,0.1919567584991455,272.2295837402344,,
YFCC_sf10,single,B1,0.01,0.1,16,77647,62337.66233766235,1.2455872916666666,385,385,0.1907888799905777,314.1464538574219,,
YFCC_sf10,single,B1,0.01,0.1,17,77887,62337.66233766235,1.2494372916666665,385,385,0.1967521384358406,287.017333984375,,
YFCC_sf10,single,B1,0.01,0.1,18,80221,41558.44155844156,1.9303178124999998,385,385,0.19048526883125305,296.2414245605469,,
YFCC_sf10,single,B1,0.01,0.1,19,81011,41558.44155844156,1.9493271874999998,385,385,0.19059795886278152,305.3194580078125,,
YFCC_sf10,single,B1,0.01,0.1,20,80194,83116.88311688312,1.0364476534015403,385,385,0.19287783652544022,325.6192626953125,,
YFCC_sf10,single,B1,0.01,0.1,21,79214,41558.44155844156,1.9060868749999997,385,385,0.19316468387842178,280.12493896484375,,
YFCC_sf10,single,B1,0.01,0.1,22,78409,0.0,,385,385,0.18758326768875122,357.19140625,,
YFCC_sf10,single,B1,0.01,0.1,23,81002,83116.88311688312,1.0261090234424226,385,385,0.18879491835832596,336.6762390136719,,
YFCC_sf10,single,B1,0.01,0.1,24,77544,62337.66233766235,1.2439349999999998,385,385,0.18828269094228745,300.3664245605469,,
YFCC_sf10,single,B1,0.01,0.1,25,76124,41558.44155844156,1.83173375,385,385,0.19172020256519318,310.1402893066406,,
YFCC_sf10,single,B1,0.01,0.1,26,79859,83116.88311688312,1.0407954409256706,385,385,0.18942169845104218,299.3008117675781,,
YFCC_sf10,single,B1,0.01,0.1,27,79580,83116.88311688312,1.0444443719135854,385,385,0.19520241767168045,312.2386169433594,,
YFCC_sf10,single,B1,0.01,0.1,28,80620,62337.66233766235,1.2932791666666665,385,385,0.19110646098852158,351.8649597167969,,
YFCC_sf10,single,B1,0.01,0.1,29,78057,145454.54545454547,1.8634401200987158,385,385,0.1894533634185791,301.0863342285156,,
YFCC_sf10,single,B1,0.01,0.1,30,78455,103896.1038961039,1.3242763864139175,385,385,0.19240938127040863,311.2503662109375,,
YFCC_sf10,single,B1,0.01,0.1,31,80141,83116.88311688312,1.0371330918865889,385,385,0.1859040930867195,331.46038818359375,,
YFCC_sf10,single,B1,0.01,0.1,32,80080,62337.66233766235,1.2846166666666665,385,385,0.18877442926168442,355.6008605957031,,
YFCC_sf10,single,B1,0.01,0.1,33,76700,83116.88311688312,1.0836621006112532,385,385,0.19126664847135544,330.4844665527344,,
YFCC_sf10,single,B1,0.01,0.1,34,78194,0.0,,385,385,0.18682144582271576,327.22467041015625,,
YFCC_sf10,single,B1,0.01,0.1,35,79671,83116.88311688312,1.0432514103862525,385,385,0.1864442601799965,317.49639892578125,,
YFCC_sf10,single,B1,0.01,0.1,36,79497,103896.1038961039,1.3069185490786306,385,385,0.18484704196453094,278.61798095703125,,
YFCC_sf10,single,B1,0.01,0.1,37,79000,83116.88311688312,1.0521124445175078,385,385,0.18430687487125397,273.1719970703125,,
YFCC_sf10,single,B1,0.01,0.1,38,79230,41558.44155844156,1.9064718749999998,385,385,0.19397027790546417,299.02001953125,,
YFCC_sf10,single,B1,0.01,0.1,39,76796,62337.66233766235,1.2319358333333332,385,385,0.18613412976264954,304.8834228515625,,
YFCC_sf10,single,B1,0.01,0.1,40,79373,83116.88311688312,1.0471682198843828,385,385,0.1856861636042595,327.5069274902344,,
YFCC_sf10,single,B1,0.01,0.1,41,77457,103896.1038961039,1.3413391158462618,385,385,0.18716882914304733,322.3847961425781,,
YFCC_sf10,single,B1,0.01,0.1,42,77682,103896.1038961039,1.3374540291972903,385,385,0.18592271953821182,345.14923095703125,,
YFCC_sf10,single,B1,0.01,0.1,43,80906,83116.88311688312,1.0273265656055561,385,385,0.18610060214996338,332.73992919921875,,
YFCC_sf10,single,B1,0.01,0.1,44,79468,145454.54545454547,1.8303536700879028,385,385,0.19012391567230225,308.07623291015625,,
YFCC_sf10,single,B1,0.01,0.1,45,79965,83116.88311688312,1.0394157833662618,385,385,0.19004382193088531,346.3668212890625,,
YFCC_sf10,single,B1,0.01,0.1,46,78850,62337.66233766235,1.2648854166666665,385,385,0.18387380987405777,299.44110107421875,,
YFCC_sf10,single,B1,0.01,0.1,47,78728,83116.88311688312,1.0557474229865247,385,385,0.18572434782981873,276.88079833984375,,
YFCC_sf10,single,B1,0.01,0.1,48,79775,103896.1038961039,1.3023641980081968,385,385,0.18706731498241425,319.2334289550781,,
YFCC_sf10,single,B1,0.01,0.1,49,81674,0.0,,385,385,0.187787227332592,332.1414489746094,,
YFCC_sf10,single,B1,0.01,0.1,50,81654,125000.0,1.5308496828079456,384,384,0.2044234424829483,303.13690185546875,,
YFCC_sf10,single,B1,0.01,0.1,51,78383,125000.0,1.5947335519181456,384,384,0.19432231783866882,322.7119445800781,,
YFCC_sf10,single,B1,0.01,0.1,52,81336,104166.66666666666,1.2806957148945934,384,384,0.19051134586334229,303.9637756347656,,
YFCC_sf10,single,B1,0.01,0.1,53,81161,104166.66666666666,1.2834571612802534,384,384,0.19124243408441544,323.5690002441406,,
YFCC_sf10,single,B1,0.01,0.1,54,78256,104166.66666666666,1.3311013426020581,384,384,0.18192827701568604,298.2983093261719,,
YFCC_sf10,single,B1,0.01,0.1,55,81657,187500.0,2.296190161284397,384,384,0.18306821584701538,342.3315734863281,,
YFCC_sf10,single,B1,0.01,0.1,56,78566,125000.0,1.5910190158592776,384,384,0.1882864162325859,302.64654541015625,,
YFCC_sf10,single,B1,0.01,0.1,57,82625,62500.0,1.322,384,384,0.19486714154481888,342.8059997558594,,
YFCC_sf10,single,B1,0.01,0.1,58,80402,0.0,,384,384,0.18949713557958603,293.69342041015625,,
YFCC_sf10,single,B1,0.01,0.1,59,79506,83333.33333333333,1.0481389245256123,384,384,0.18268544226884842,337.6698913574219,,
YFCC_sf10,single,B1,0.01,0.1,60,78192,62500.0,1.251072,384,384,0.18317252397537231,323.5382080078125,,
YFCC_sf10,single,B1,0.01,0.1,61,82205,83333.33333333333,1.0137258479816718,384,384,0.18463749438524246,315.93670654296875,,
YFCC_sf10,single,B1,0.01,0.1,62,80013,20833.333333333332,3.840624,384,384,0.18207542598247528,321.5104675292969,,
YFCC_sf10,single,B1,0.01,0.1,63,83233,62500.0,1.331728,384,384,0.18422212451696396,313.821533203125,,
YFCC_sf10,single,B1,0.01,0.1,64,79459,62500.0,1.271344,384,384,0.18480420112609863,328.1630554199219,,
YFCC_sf10,single,B1,0.01,0.1,65,80576,104166.66666666666,1.292775350807519,384,384,0.18451083451509476,104.88550567626953,,
YFCC_sf10,single,B1,0.01,0.1,66,81062,125000.0,1.5420295576225604,384,384,0.18361583352088928,332.63043212890625,,
YFCC_sf10,single,B1,0.01,0.1,67,76868,125000.0,1.6261643336629026,384,384,0.18467940390110016,298.1522521972656,,
YFCC_sf10,single,B1,0.01,0.1,68,80640,125000.0,1.5500992063492063,384,384,0.1862766221165657,116.3783950805664,,
YFCC_sf10,single,B1,0.01,0.1,69,79218,62500.0,1.267488,384,384,0.1863008365035057,315.3139953613281,,
YFCC_sf10,single,B1,0.01,0.1,70,81751,20833.333333333332,3.9240480000000004,384,384,0.18235482275485992,342.18115234375,,
YFCC_sf10,single,B1,0.01,0.1,71,82226,41666.666666666664,1.973424,384,384,0.1838039606809616,336.4669494628906,,
YFCC_sf10,single,B1,0.01,0.1,72,77892,145833.3333333333,1.8722504664578303,384,384,0.18366798758506775,294.3244323730469,,
YFCC_sf10,single,B1,0.01,0.1,73,81073,20833.333333333332,3.8915040000000003,384,384,0.18391013145446777,332.10223388671875,,
YFCC_sf10,single,B1,0.01,0.1,74,80750,83333.33333333333,1.0319917440660473,384,384,0.1825215294957161,315.55340576171875,,
YFCC_sf10,single,B1,0.01,0.1,75,82999,145833.3333333333,1.7570492817182535,384,384,0.1853257417678833,305.62384033203125,,
YFCC_sf10,single,B1,0.01,0.1,76,81269,125000.0,1.5381018592575275,384,384,0.18373504281044006,310.2998352050781,,
YFCC_sf10,single,B1,0.01,0.1,77,79488,166666.66666666666,2.0967525496511,384,384,0.18327683210372925,298.5513000488281,,
YFCC_sf10,single,B1,0.01,0.1,78,78898,62500.0,1.262368,384,384,0.19033905118703842,293.3972473144531,,
YFCC_sf10,single,B1,0.01,0.1,79,79778,62500.0,1.276448,384,384,0.18407590687274933,290.29620361328125,,
YFCC_sf10,single,B1,0.01,0.1,80,80670,41666.666666666664,1.93608,384,384,0.18320884555578232,358.4229431152344,,
YFCC_sf10,single,B1,0.01,0.1,81,76921,62500.0,1.230736,384,384,0.18869619816541672,303.0906677246094,,
YFCC_sf10,single,B1,0.01,0.1,82,82109,125000.0,1.522366610237611,384,384,0.18398091197013855,347.3959655761719,,
YFCC_sf10,single,B1,0.01,0.1,83,82780,41666.666666666664,1.98672,384,384,0.18559489399194717,338.3385314941406,,
YFCC_sf10,single,B1,0.01,0.1,84,75678,41666.666666666664,1.816272,384,384,0.18308032304048538,327.1067810058594,,
YFCC_sf10,single,B1,0.01,0.1,85,80972,104166.66666666666,1.2864529302310261,384,384,0.18443632870912552,325.9891052246094,,
YFCC_sf10,single,B1,0.01,0.1,86,82018,62500.0,1.312288,384,384,0.1866435632109642,304.09375,,
YFCC_sf10,single,B1,0.01,0.1,87,81366,41666.666666666664,1.952784,384,384,0.18363818526268005,314.62030029296875,,
YFCC_sf10,single,B1,0.01,0.1,88,79922,187500.0,2.3460373864517905,384,384,0.18577277660369873,326.5332336425781,,
YFCC_sf10,single,B1,0.01,0.1,89,79496,83333.33333333333,1.0482707725336284,384,384,0.18775369971990585,313.7242736816406,,
YFCC_sf10,single,B1,0.01,0.1,90,79689,104166.66666666666,1.3071649370260219,384,384,0.1835562288761139,340.5289306640625,,
YFCC_sf10,single,B1,0.01,0.1,91,80410,62500.0,1.28656,384,384,0.18222816288471222,303.56195068359375,,
YFCC_sf10,single,B1,0.01,0.1,92,77782,125000.0,1.6070556169807926,384,384,0.18563494086265564,341.06292724609375,,
YFCC_sf10,single,B1,0.01,0.1,93,80116,20833.333333333332,3.845568,384,384,0.19120331853628159,327.6932678222656,,
YFCC_sf10,single,B1,0.01,0.1,94,80840,41666.666666666664,1.94016,384,384,0.18449220806360245,311.2970886230469,,
YFCC_sf10,single,B1,0.01,0.1,95,84191,104166.66666666666,1.2372660577338035,384,384,0.18258672207593918,325.7130126953125,,
YFCC_sf10,single,B1,0.01,0.1,96,77829,104166.66666666666,1.3384042794673792,384,384,0.18440745770931244,325.86187744140625,,
YFCC_sf10,single,B1,0.01,0.1,97,83796,145833.3333333333,1.740337645392779,384,384,0.18253549933433533,323.439208984375,,
YFCC_sf10,single,B1,0.01,0.1,98,80790,83333.33333333333,1.031480793827619,384,384,0.18405448645353317,341.15380859375,,
YFCC_sf10,single,B1,0.01,0.1,99,81332,125000.0,1.536910441154773,384,384,0.19017327576875687,294.299072265625,,
YFCC_sf10,single,B1,0.01,0.2,0,79482,166233.76623376625,2.0914643093249574,385,385,0.2748873084783554,351.66033935546875,,
YFCC_sf10,single,B1,0.01,0.2,1,78747,83116.88311688312,1.0554926932693707,385,385,0.2135084941983223,320.0639343261719,,
YFCC_sf10,single,B1,0.01,0.2,2,80129,20779.22077922078,3.8562081249999998,385,385,0.20111631602048874,298.1123046875,,
YFCC_sf10,single,B1,0.01,0.2,3,79245,62337.66233766235,1.2712218749999997,385,385,0.19582267850637436,326.7735595703125,,
YFCC_sf10,single,B1,0.01,0.2,4,81279,83116.88311688312,1.022612029145082,385,385,0.19175652414560318,319.0046081542969,,
YFCC_sf10,single,B1,0.01,0.2,5,77017,41558.44155844156,1.8532215625,385,385,0.19060540944337845,319.58245849609375,,
YFCC_sf10,single,B1,0.01,0.2,6,80888,41558.44155844156,1.9463674999999998,385,385,0.1886952668428421,246.33485412597656,,
YFCC_sf10,single,B1,0.01,0.2,7,81767,103896.1038961039,1.270636123327307,385,385,0.18800236284732819,352.29656982421875,,
YFCC_sf10,single,B1,0.01,0.2,8,80011,124675.3246753247,1.558227302187508,385,385,0.187654048204422,323.9490661621094,,
YFCC_sf10,single,B1,0.01,0.2,9,84330,103896.1038961039,1.232018307792054,385,385,0.18747057765722275,383.61431884765625,,
YFCC_sf10,single,B1,0.01,0.2,10,75890,62337.66233766235,1.2174020833333332,385,385,0.18559303134679794,335.955322265625,,
YFCC_sf10,single,B1,0.01,0.2,11,80473,83116.88311688312,1.0328542879833376,385,385,0.18628500401973724,361.13287353515625,,
YFCC_sf10,single,B1,0.01,0.2,12,80214,41558.44155844156,1.9301493749999998,385,385,0.1903194934129715,304.3977355957031,,
YFCC_sf10,single,B1,0.01,0.2,13,79946,249350.6493506494,3.118988434076119,385,385,0.1859087496995926,356.66363525390625,,
YFCC_sf10,single,B1,0.01,0.2,14,80588,41558.44155844156,1.9391487499999998,385,385,0.18535275012254715,126.77113342285156,,
YFCC_sf10,single,B1,0.01,0.2,15,77971,62337.66233766235,1.2507847916666666,385,385,0.1958617940545082,272.2295837402344,,
YFCC_sf10,single,B1,0.01,0.2,16,77647,83116.88311688312,1.0704455177519172,385,385,0.18632877618074417,314.1464538574219,,
YFCC_sf10,single,B1,0.01,0.2,17,77887,103896.1038961039,1.3339338258772826,385,385,0.18417462706565857,287.017333984375,,
YFCC_sf10,single,B1,0.01,0.2,18,80221,124675.3246753247,1.5541482239728337,385,385,0.18252339214086533,296.2414245605469,,
YFCC_sf10,single,B1,0.01,0.2,19,81011,103896.1038961039,1.2824937835121637,385,385,0.18534250557422638,305.3194580078125,,
YFCC_sf10,single,B1,0.01,0.2,20,80194,103896.1038961039,1.2955595667519253,385,385,0.1851385459303856,325.6192626953125,,
YFCC_sf10,single,B1,0.01,0.2,21,79214,62337.66233766235,1.2707245833333332,385,385,0.18736720085144043,280.12493896484375,,
YFCC_sf10,single,B1,0.01,0.2,22,78409,41558.44155844156,1.8867165624999997,385,385,0.19206944853067398,357.19140625,,
YFCC_sf10,single,B1,0.01,0.2,23,81002,20779.22077922078,3.8982212499999997,385,385,0.186089426279068,336.6762390136719,,
YFCC_sf10,single,B1,0.01,0.2,24,77544,124675.3246753247,1.607801050697987,385,385,0.18679630011320114,300.3664245605469,,
YFCC_sf10,single,B1,0.01,0.2,25,76124,41558.44155844156,1.83173375,385,385,0.18447544425725937,310.1402893066406,,
YFCC_sf10,single,B1,0.01,0.2,26,79859,145454.54545454547,1.8213920216199235,385,385,0.18485356122255325,299.3008117675781,,
YFCC_sf10,single,B1,0.01,0.2,27,79580,83116.88311688312,1.0444443719135854,385,385,0.18410105258226395,312.2386169433594,,
YFCC_sf10,single,B1,0.01,0.2,28,80620,103896.1038961039,1.2887137670069946,385,385,0.18431991338729858,351.8649597167969,,
YFCC_sf10,single,B1,0.01,0.2,29,78057,103896.1038961039,1.3310286572133685,385,385,0.18607545644044876,301.0863342285156,,
YFCC_sf10,single,B1,0.01,0.2,30,78455,41558.44155844156,1.8878234374999998,385,385,0.18623657524585724,311.2503662109375,,
YFCC_sf10,single,B1,0.01,0.2,31,80141,207792.2077922078,2.592832729716472,385,385,0.18327031284570694,331.46038818359375,,
YFCC_sf10,single,B1,0.01,0.2,32,80080,124675.3246753247,1.5568846737677908,385,385,0.18642563372850418,355.6008605957031,,
YFCC_sf10,single,B1,0.01,0.2,33,76700,145454.54545454547,1.8964086760696932,385,385,0.18313992768526077,330.4844665527344,,
YFCC_sf10,single,B1,0.01,0.2,34,78194,145454.54545454547,1.8601752750152885,385,385,0.18627289682626724,327.22467041015625,,
YFCC_sf10,single,B1,0.01,0.2,35,79671,145454.54545454547,1.825689968175942,385,385,0.18653366714715958,317.49639892578125,,
YFCC_sf10,single,B1,0.01,0.2,36,79497,103896.1038961039,1.3069185490786306,385,385,0.19321590662002563,278.61798095703125,,
YFCC_sf10,single,B1,0.01,0.2,37,79000,20779.22077922078,3.801875,385,385,0.1886226236820221,273.1719970703125,,
YFCC_sf10,single,B1,0.01,0.2,38,79230,41558.44155844156,1.9064718749999998,385,385,0.1858556643128395,299.02001953125,,
YFCC_sf10,single,B1,0.01,0.2,39,76796,145454.54545454547,1.8940380417540688,385,385,0.18475856631994247,304.8834228515625,,
YFCC_sf10,single,B1,0.01,0.2,40,79373,20779.22077922078,3.8198256249999996,385,385,0.18528196960687637,327.5069274902344,,
YFCC_sf10,single,B1,0.01,0.2,41,77457,41558.44155844156,1.8638090625,385,385,0.18675625324249268,322.3847961425781,,
YFCC_sf10,single,B1,0.01,0.2,42,77682,62337.66233766235,1.24614875,385,385,0.1857234165072441,345.14923095703125,,
YFCC_sf10,single,B1,0.01,0.2,43,80906,41558.44155844156,1.9468006249999998,385,385,0.1901211217045784,332.73992919921875,,
YFCC_sf10,single,B1,0.01,0.2,44,79468,83116.88311688312,1.045916382907373,385,385,0.18721260130405426,308.07623291015625,,
YFCC_sf10,single,B1,0.01,0.2,45,79965,83116.88311688312,1.0394157833662618,385,385,0.18534809350967407,346.3668212890625,,
YFCC_sf10,single,B1,0.01,0.2,46,78850,83116.88311688312,1.0541139266567294,385,385,0.18440186977386475,299.44110107421875,,
YFCC_sf10,single,B1,0.01,0.2,47,78728,62337.66233766235,1.2629283333333332,385,385,0.18368102610111237,276.88079833984375,,
YFCC_sf10,single,B1,0.01,0.2,48,79775,62337.66233766235,1.279723958333333,385,385,0.18396321684122086,319.2334289550781,,
YFCC_sf10,single,B1,0.01,0.2,49,81674,103896.1038961039,1.2720829627066619,385,385,0.18944963812828064,332.1414489746094,,
YFCC_sf10,single,B1,0.01,0.2,50,81654,20725.38860103627,3.9398055,386,386,0.2052532508969307,303.13690185546875,,
YFCC_sf10,single,B1,0.01,0.2,51,78383,82901.55440414508,1.0576471225156612,386,386,0.19373465329408646,322.7119445800781,,
YFCC_sf10,single,B1,0.01,0.2,52,81336,20725.38860103627,3.924462,386,386,0.18778257071971893,303.9637756347656,,
YFCC_sf10,single,B1,0.01,0.2,53,81161,41450.77720207254,1.958009125,386,386,0.18738768994808197,323.5690002441406,,
YFCC_sf10,single,B1,0.01,0.2,54,78256,124352.33160621762,1.5890453333446333,386,386,0.1998385414481163,298.2983093261719,,
YFCC_sf10,single,B1,0.01,0.2,55,81657,103626.94300518135,1.2690515571865406,386,386,0.19339099526405334,342.3315734863281,,
YFCC_sf10,single,B1,0.01,0.2,56,78566,82901.55440414508,1.055183596010298,386,386,0.19625667482614517,302.64654541015625,,
YFCC_sf10,single,B1,0.01,0.2,57,82625,82901.55440414508,1.003347103227172,386,386,0.1889485865831375,342.8059997558594,,
YFCC_sf10,single,B1,0.01,0.2,58,80402,62176.16580310881,1.2931321666666666,386,386,0.18792599439620972,293.69342041015625,,
YFCC_sf10,single,B1,0.01,0.2,59,79506,103626.94300518135,1.3033851911199326,386,386,0.18599815666675568,337.6698913574219,,
YFCC_sf10,single,B1,0.01,0.2,60,78192,145077.72020725388,1.8554036245044747,386,386,0.1871492713689804,323.5382080078125,,
YFCC_sf10,single,B1,0.01,0.2,61,82205,103626.94300518135,1.2605917280601102,386,386,0.18435437232255936,315.93670654296875,,
YFCC_sf10,single,B1,0.01,0.2,62,80013,82901.55440414508,1.0361010636289738,386,386,0.18828455358743668,321.5104675292969,,
YFCC_sf10,single,B1,0.01,0.2,63,83233,82901.55440414508,1.0039980625,386,386,0.1857234165072441,313.821533203125,,
YFCC_sf10,single,B1,0.01,0.2,64,79459,82901.55440414508,1.0433249147880679,386,386,0.18597859889268875,328.1630554199219,,
YFCC_sf10,single,B1,0.01,0.2,65,80576,41450.77720207254,1.943896,386,386,0.18658023327589035,104.88550567626953,,
YFCC_sf10,single,B1,0.01,0.2,66,81062,62176.16580310881,1.3037471666666667,386,386,0.18825940787792206,332.63043212890625,,
YFCC_sf10,single,B1,0.01,0.2,67,76868,41450.77720207254,1.8544405,386,386,0.18508918583393097,298.1522521972656,,
YFCC_sf10,single,B1,0.01,0.2,68,80640,145077.72020725388,1.7990788716177317,386,386,0.18485914915800095,116.3783950805664,,
YFCC_sf10,single,B1,0.01,0.2,69,79218,82901.55440414508,1.0464989573600076,386,386,0.18457043915987015,315.3139953613281,,
YFCC_sf10,single,B1,0.01,0.2,70,81751,103626.94300518135,1.2675923597898662,386,386,0.18398743122816086,342.18115234375,,
YFCC_sf10,single,B1,0.01,0.2,71,82226,62176.16580310881,1.3224681666666667,386,386,0.18710270524024963,336.4669494628906,,
YFCC_sf10,single,B1,0.01,0.2,72,77892,103626.94300518135,1.3303926334563416,386,386,0.18494855612516403,294.3244323730469,,
YFCC_sf10,single,B1,0.01,0.2,73,81073,124352.33160621762,1.5338316283623108,386,386,0.18484704196453094,332.10223388671875,,
YFCC_sf10,single,B1,0.01,0.2,74,80750,41450.77720207254,1.94809375,386,386,0.1862095668911934,315.55340576171875,,
YFCC_sf10,single,B1,0.01,0.2,75,82999,82901.55440414508,1.0011754375,386,386,0.1854337751865387,305.62384033203125,,
YFCC_sf10,single,B1,0.01,0.2,76,81269,103626.94300518135,1.275110349643546,386,386,0.18622726202011108,310.2998352050781,,
YFCC_sf10,single,B1,0.01,0.2,77,79488,103626.94300518135,1.3036803417519796,386,386,0.1963963732123375,298.5513000488281,,
YFCC_sf10,single,B1,0.01,0.2,78,78898,103626.94300518135,1.3134292758394555,386,386,0.1902412623167038,293.3972473144531,,
YFCC_sf10,single,B1,0.01,0.2,79,79778,82901.55440414508,1.0391530798483928,386,386,0.18611643463373184,290.29620361328125,,
YFCC_sf10,single,B1,0.01,0.2,80,80670,124352.33160621762,1.5414941317245272,386,386,0.1857290044426918,358.4229431152344,,
YFCC_sf10,single,B1,0.01,0.2,81,76921,82901.55440414508,1.077749306485161,386,386,0.1851748675107956,303.0906677246094,,
YFCC_sf10,single,B1,0.01,0.2,82,82109,20725.38860103627,3.96175925,386,386,0.18243305385112762,347.3959655761719,,
YFCC_sf10,single,B1,0.01,0.2,83,82780,103626.94300518135,1.2518355038074578,386,386,0.18378160893917084,338.3385314941406,,
