
====================================================================================================
엔진 적용 검증 latency 요약 — 12 cell
====================================================================================================
cell                                        variant              lat(ms)  speedup   q-err  TO  plan  inj
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:skilling_hilbert     978.5    6.10x   2.491   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:chao_weighted     981.2    6.08x   1.062   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:ica_fastica      985.7    6.05x   7.223   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:pca1d            990.5    6.02x   2.408   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:zorder_morton     988.8    6.03x   1.805   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:hyperloglog      985.4    6.05x   2.360   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:cum_sqrtf        984.8    6.06x   1.221   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:lavallee_hidiroglou     976.9    6.11x   1.500   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:rsvd             985.1    6.06x   2.258   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:sparse_rp        985.6    6.05x   1.489   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:mhist2           966.0    6.18x   2.199   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid0           CaseB:rabitq_strat     986.6    6.05x   5.718   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           baseline              5365.0    1.00x       —   0     =    —
tpc_h/q12 DEEP sf10 sel0.001 qid1           B1                     899.2    5.97x   1.928   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           oracle                 901.7    5.95x   1.000   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:hilbert_real     896.1    5.99x   1.565   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:skilling_hilbert     879.1    6.10x   1.307   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:chao_weighted     889.6    6.03x   1.916   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:ica_fastica      887.2    6.05x   1.092   0     ≠   ok
tpc_h/q12 DEEP sf10 sel0.001 qid1           CaseB:pca1d            876.3    6.12x   1.099   0     ≠   ok
