table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,752067,1.299872636795044,2.5798802375793457,8196,7186.0526315789475,1.1405427179843997,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,602570,1.0824599266052246,2.6612396240234375,7938,1996.5263157894738,3.9759055201138818,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,345404,1.2736424207687378,2.7372653484344482,8014,15540.365789473684,1.939152207321398,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,628777,1.1811281442642212,2.7295992374420166,8001,9038.118421052632,1.1296235996816189,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,137071,1.142971158027649,2.437206745147705,7799,3343.2105263157896,2.3327875820594763,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,296404,1.184220790863037,3.154475212097168,7902,4163.7,1.8978312558541683,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,703153,1.2850453853607178,3.1921608448028564,7944,4560.105263157895,1.7420650492832574,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,438962,1.1364035606384277,2.468273162841797,8145,6128.052631578947,1.3291334930818584,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,33248,1.0633318424224854,2.1035821437835693,8072,3863.5421052631577,2.0892744999475528,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,779894,1.1635044813156128,2.428924083709717,7941,10241.473684210527,1.2896957164350242,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.1,304120,1.1213290691375732,2.57894229888916,8182,8973.905263157894,1.096786270246626,WanderJoin,S_MultiRelation
