table_pair,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2010126,1.1659375429153442,2.8587276935577393,78927,61820.00483091787,1.2767226436793557,385,385
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,64433,1.2458291053771973,3.031548500061035,81219,63287.005263157895,1.283344023978981,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6427842,1.127610683441162,3.0337376594543457,77929,41162.14120370371,1.893220267972553,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1934109,1.1786408424377441,2.710279941558838,79980,83685.69041423002,1.0463327133562144,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2037726,1.253166913986206,2.4737722873687744,78167,103871.99328947368,1.3288471258903845,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,944719,1.0694438219070435,2.861333131790161,80661,168693.50109558317,2.0913886648514546,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5909334,1.2997132539749146,2.626377820968628,77626,83400.2162037037,1.074385079789036,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7834709,1.269679069519043,3.1237645149230957,81715,64541.5,1.2660846122262421,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7376316,1.1346229314804077,2.4507763385772705,80083,41556.96,1.9270658873988857,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5165847,1.2349876165390015,2.7488818168640137,80418,145147.0476190476,1.8049074537920318,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1376518,1.1538054943084717,3.1735219955444336,80924,103010.6263285024,1.2729304820387326,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,378067,1.1999801397323608,2.172001838684082,80548,124930.14078947368,1.55100239347313,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2548244,1.2704721689224243,2.0631446838378906,79304,124599.09855263158,1.5711578048097394,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6059356,1.0709707736968994,2.3732683658599854,78681,62203.3125,1.2649004825908587,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2093515,1.2240983247756958,2.5807039737701416,78955,83137.65789473684,1.0529752123961351,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7666555,1.2897976636886597,2.6461260318756104,80522,63353.49641025641,1.2709953603596873,384,384
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4888112,1.1825072765350342,2.9607274532318115,80096,208118.29996449454,2.5983607166961464,384,384
