table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6908906,1.2414016723632812,527.527099609375,79969,83223.22782608695,1.0406936166025202,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6867890,1.3219497203826904,492.1336975097656,78203,40690.68421052632,1.921889531161277,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1544377,1.2852576971054077,477.5601501464844,81109,84030.68547008547,1.0360217173197237,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6309693,1.2117139101028442,479.8338317871094,83087,124602.74027777778,1.4996658957210849,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2552747,1.2629334926605225,575.3642578125,79738,42305.09502262443,1.88483207418295,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,481105,1.1562559604644775,504.13916015625,79552,63842.82352941176,1.246060177199888,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7176724,1.2092878818511963,459.1042175292969,81540,102834.77884615384,1.2611574545763287,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5591179,1.2739864587783813,471.8622741699219,81147,123271.91634615384,1.5191185915209908,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5278949,1.1804161071777344,466.27630615234375,79256,104460.80288461539,1.31801759973523,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6922681,1.2243480682373047,489.2940673828125,80200,82650.31905594406,1.0305526066825943,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3447240,1.1817381381988525,440.7603759765625,82385,146355.44965034965,1.7764817582126557,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4147711,1.2463845014572144,611.0465087890625,81842,104800.2871517028,1.28051962502997,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3626284,1.2457784414291382,510.17633056640625,76939,62511.778823529414,1.2307920434834945,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1298658,1.15007746219635,462.96099853515625,80033,62989.14,1.2705841038629835,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2109177,1.1113593578338623,478.6725158691406,81444,42696.555555555555,1.9075075012556308,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7938046,1.2188935279846191,555.1898803710938,79981,104077.67532608696,1.301279995575036,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6347870,1.2269318103790283,442.0709228515625,79923,62893.52333333333,1.270766777946452,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,3511592,1.2054859399795532,458.1462707519531,78137,126444.67588235295,1.6182432891249081,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6110214,1.3537731170654297,498.2738037109375,79614,41705.5,1.9089568522137368,384,384
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1458649,1.1585617065429688,572.3234252929688,81998,104894.41460268319,1.27923137884684,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3590985,1.2515356540679932,578.5886840820312,78419,62421.501176470585,1.2562818663765103,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2861019,1.2202587127685547,531.1737060546875,79434,85123.76470588235,1.0716288328157004,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7811320,1.1162461042404175,496.4654235839844,82115,20224.684210526317,4.060137559886433,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,1427886,1.2062091827392578,590.193359375,77500,41688.647826086955,1.8590192784210153,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,4288339,1.1372402906417847,552.8969116210938,78390,62412.99565217391,1.2559884232582834,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,3227404,1.2433892488479614,569.2608642578125,79293,124943.0442455243,1.5757134204220336,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5886013,1.243363618850708,532.3810424804688,80901,62174.34782608696,1.3011957958335956,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,2636413,1.0980408191680908,541.2767333984375,77978,62935.2,1.2390204527831803,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6936640,1.329702615737915,472.79803466796875,82318,83478.1107839529,1.0140930389945444,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,5469472,1.141785740852356,487.6527404785156,77702,62173.043478260865,1.2497699268521238,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,4444886,1.1260658502578735,478.550537109375,80178,82788.2875,1.0325561563022276,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6631898,1.2197622060775757,434.9550476074219,83542,103295.55751369374,1.2364506178173102,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7640583,1.2964671850204468,513.2020874023438,79974,105713.30294117647,1.3218458866778762,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,7822107,1.2597941160202026,474.6644287109375,80684,41404.01357466063,1.9486999697386542,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,6733700,1.1525179147720337,595.0745239257812,81716,21081.352941176472,3.8762218073959978,385,385
partsupp_deep_sift_10,partsupp_deep_sift_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,839131,1.1870739459991455,454.89306640625,79645,105290.85085638998,1.3220020196671478,385,385
