table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5167757,1.252101182937622,2.528045415878296,82479,106167.01503759398,1.2872005605983825,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1813464,1.2436870336532593,2.9882819652557373,80386,82320.80065359476,1.0240688758439873,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6207689,1.1708049774169922,3.2533798217773438,79053,42156.991228070176,1.875204982545402,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7385883,1.1777342557907104,2.8442304134368896,81790,63030.01867905057,1.2976356617705513,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1110231,1.2301665544509888,2.6630189418792725,80590,124526.8438624103,1.5451897736990978,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,4260736,1.2347526550292969,2.866549253463745,80607,61971.0850613155,1.300719519760639,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7241835,1.2067705392837524,2.7865002155303955,80795,62604.13333333333,1.2905697387392951,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,5886526,1.0852018594741821,2.7089152336120605,80084,20415.69230769231,3.9226688369429246,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,7903428,1.1325520277023315,2.885277509689331,80183,102690.5783349777,1.2807026219395345,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2010126,1.1659375429153442,3.0145533084869385,79736,40607.78195488722,1.963564522893219,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,64433,1.2458291053771973,3.123819589614868,81295,82411.41459871398,1.0137328814652067,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,6427842,1.127610683441162,2.7362329959869385,81130,83748.77600222276,1.032278762507368,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,1934109,1.1786408424377441,2.6632134914398193,80147,21251.41176470588,3.771372974529028,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,2037726,1.253166913986206,2.3386483192443848,80272,123297.42905982907,1.5359954786205534,385,385
partsupp_deep_wiki_10,partsupp_deep_wiki_10,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,944719,1.0694438219070435,2.6013431549072266,78866,83127.86899942163,1.0540393705706086,385,385
