cell,cell_kind,baseline,selectivity,seed,query_id,true_card,est,q_error,sample_size_used,sample_size_total,wall_clock_ms,D1_target,D2_target,reused_from
multi_join_deep_wiki_10,join,B3,0.01,0.1,1458649,81843,83226.80725806451,1.01690807103924,385,385,2.791585400700569,1.1585617065429688,2.7521116733551025,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3590985,79766,20463.4,3.8979837172708347,385,385,1.2877807021141052,1.2515356540679932,2.681626081466675,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2861019,79955,41307.57241379311,1.9356015211705357,385,385,1.2433240190148354,1.2202587127685547,2.5906567573547363,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7811320,78388,107219.64285714287,1.3678068436130897,385,385,1.2313490733504295,1.1162461042404175,2.4001996517181396,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1427886,78728,103655.77445887445,1.3166316235503817,385,385,1.2170523405075073,1.2062091827392578,3.04740571975708,
multi_join_deep_wiki_10,join,B3,0.01,0.1,4288339,79196,20801.7,3.8071888355278656,385,385,7.452669553458691,1.1372402906417847,2.728555679321289,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3227404,79716,124067.29316239315,1.5563662647698473,385,385,1.2910403311252594,1.2433892488479614,2.4409737586975098,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5886013,81577,83976.44581280788,1.0294132636994238,385,385,1.259075477719307,1.243363618850708,2.386617422103882,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2636413,76504,63054.520000000004,1.2132992210550488,385,385,1.223525032401085,1.0980408191680908,2.9915456771850586,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6936640,82752,104914.05322455321,1.2678129014954709,385,385,7.291886955499649,1.329702615737915,3.214108943939209,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5469472,80131,61984.015384615384,1.2927687808345625,385,385,1.2147650122642517,1.141785740852356,2.6846120357513428,
multi_join_deep_wiki_10,join,B3,0.01,0.1,4444886,79490,85497.70571428572,1.0755781320202003,385,385,1.2091770768165588,1.1260658502578735,2.7931673526763916,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6631898,79933,166068.92396602285,2.0776015408657607,385,385,16.388957388699055,1.2197622060775757,2.4933252334594727,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7640583,78485,62571.490595611285,1.2543252406632754,385,385,1.2821098789572716,1.2964671850204468,2.686100482940674,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7822107,78980,145996.98828282827,1.8485311253839993,385,385,1.2291474267840385,1.2597941160202026,3.0149857997894287,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6733700,82366,62004.716129032255,1.3283828254063088,385,385,1.2136613950133324,1.1525179147720337,2.5678486824035645,
multi_join_deep_wiki_10,join,B3,0.01,0.1,839131,79146,167103.03272283272,2.111326317474449,385,385,1.2093232944607735,1.1870739459991455,2.6081724166870117,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6952719,79448,83041.73333333334,1.0452337797469204,385,385,1.208593137562275,1.2008575201034546,2.804694890975952,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3862714,81596,189942.62857142856,2.327842401238156,385,385,1.2069270014762878,1.1932599544525146,2.797197103500366,
multi_join_deep_wiki_10,join,B3,0.01,0.1,695062,80699,122895.19225806452,1.5228837068373153,385,385,1.2081889435648918,1.1563990116119385,2.7706475257873535,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6815544,77021,20463.4,3.7638417858224926,385,385,1.195133663713932,1.2705234289169312,2.652454376220703,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6963267,79706,41203.01612903226,1.9344700337079928,385,385,1.1960193514823914,1.2207585573196411,2.685063362121582,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3402371,78255,61074.0,1.2813144709696433,385,385,1.2019211426377296,1.2719320058822632,2.85098934173584,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6909999,78043,61868.422222222216,1.2614351101387569,385,385,1.1974023655056953,1.2934293746948242,2.8206779956817627,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6366790,81810,41082.11538461538,1.9913774944178406,385,385,1.184309832751751,1.275483250617981,3.098679304122925,
multi_join_deep_wiki_10,join,B3,0.01,0.1,481095,80746,62535.500256016385,1.2912025916388448,385,385,1.2078452855348587,1.2758615016937256,2.239798069000244,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3528014,78342,84770.12857142856,1.0820521376966195,385,385,1.1952361091971397,1.192535400390625,2.73050594329834,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5369867,76434,62047.18854282536,1.2318688694048525,385,385,1.283411867916584,1.248127818107605,2.9118566513061523,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7520880,81176,104617.57916703986,1.2887747507519447,385,385,1.2101978063583374,1.2978402376174927,2.7340762615203857,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6025740,81604,61935.74409838092,1.3175590474924679,385,385,1.2236805632710457,1.1894699335098267,2.502586841583252,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3454116,80211,83479.4619047619,1.0407483001678313,385,385,1.204933039844036,1.2314070463180542,2.848135471343994,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6288378,81250,103022.50952380954,1.2679693479853482,385,385,1.6296962276101112,1.2452954053878784,2.8833417892456055,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1370862,78577,144885.59818181818,1.8438677753263446,385,385,1.4376137405633926,1.2117983102798462,2.9738197326660156,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2964065,80961,83297.93202917773,1.0288649106258287,385,385,1.3704057782888412,1.2284141778945923,2.7892730236053467,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7031696,81411,125259.19711425394,1.5386028560545129,385,385,1.3427697122097015,1.2324044704437256,2.507117748260498,
multi_join_deep_wiki_10,join,B3,0.01,0.1,4389879,80395,125209.62857142858,1.5574305438326834,385,385,1.3299919664859772,1.2300347089767456,2.5788276195526123,
multi_join_deep_wiki_10,join,B3,0.01,0.1,332506,80366,83384.89038461538,1.037564273257539,385,385,1.3172226026654243,1.2145559787750244,2.8943839073181152,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7799146,79734,103843.07266980948,1.3023687845813514,385,385,10.933966375887394,1.2312073707580566,1.9963270425796509,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3041529,81824,62829.706666666665,1.3023138948285184,385,385,1.2001367285847664,1.1483227014541626,2.931670904159546,
multi_join_deep_wiki_10,join,B3,0.01,0.1,737452,74993,41391.75555555556,1.8117859219415138,385,385,4.931907169520855,1.2798588275909424,2.3986403942108154,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5167757,80637,82691.37708565072,1.025476854119706,385,385,1.2651020660996437,1.252101182937622,2.574997663497925,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1813464,80166,61666.41612903226,1.29999447077091,385,385,1.2210747227072716,1.2436870336532593,3.049060821533203,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6207689,79967,41307.57241379311,1.9358920248070068,385,385,1.2190015986561775,1.1708049774169922,2.674319267272949,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7385883,82290,104617.13529607211,1.2713225822830492,385,385,14.642992988228798,1.1777342557907104,3.0078787803649902,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1110231,80866,62101.26666666666,1.30216345560316,385,385,1.1555692180991173,1.2301665544509888,2.9319965839385986,
multi_join_deep_wiki_10,join,B3,0.01,0.1,4260736,78832,123956.69365079366,1.5724159434086875,385,385,1.3200026005506516,1.2347526550292969,3.1932268142700195,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7241835,80396,82272.48854282536,1.0233405709590697,385,385,7.163161411881447,1.2067705392837524,2.558413028717041,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5886526,79825,85497.70571428572,1.071064274529104,385,385,1.1570015922188759,1.0852018594741821,2.2235827445983887,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7903428,80432,103446.76285714286,1.2861393830458383,385,385,1.1543352156877518,1.1325520277023315,2.916757822036743,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2010126,78927,62922.6178021978,1.2543502282138552,385,385,4.583992995321751,1.1659375429153442,2.8587276935577393,
multi_join_deep_wiki_10,join,B3,0.01,0.1,64433,81219,42134.551515151514,1.9276104071214282,385,385,12.051410973072052,1.2458291053771973,3.031548500061035,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6427842,77929,84278.26,1.0814749323101798,385,385,16.40304457396269,1.127610683441162,3.0337376594543457,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1934109,79980,41003.032258064515,1.9505874467191255,385,385,1.2514349073171616,1.1786408424377441,2.710279941558838,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2037726,78167,42245.62857142858,1.8502979513687636,385,385,2.015385776758194,1.253166913986206,2.4737722873687744,
multi_join_deep_wiki_10,join,B3,0.01,0.1,944719,80661,83717.89627705626,1.0378980706544212,385,385,9.007149375975132,1.0694438219070435,2.861333131790161,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5909334,77626,143750.04103896103,1.8518285244500687,385,385,4.148276522755623,1.2997132539749146,2.626377820968628,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7834709,81715,82860.72698412699,1.014021011859842,385,385,3.1540021300315857,1.269679069519043,3.1237645149230957,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7376316,80083,21443.928571428572,3.734530253318455,385,385,9.886466898024082,1.1346229314804077,2.4507763385772705,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5165847,80418,124896.14322344321,1.5530869111821137,385,385,2.31793150305748,1.2349876165390015,2.7488818168640137,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1376518,80924,61473.88461538462,1.3163963934653926,385,385,2.1492354571819305,1.1538054943084717,3.1735219955444336,
multi_join_deep_wiki_10,join,B3,0.01,0.1,378067,80548,62605.86666666667,1.286588690303784,385,385,6.843586452305317,1.1999801397323608,2.172001838684082,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2548244,79304,83037.62796934866,1.0470799451395725,385,385,6.807503290474415,1.2704721689224243,2.0631446838378906,
multi_join_deep_wiki_10,join,B3,0.01,0.1,6059356,78681,20780.5,3.7862900315199344,385,385,1.9590556621551514,1.0709707736968994,2.3732683658599854,
multi_join_deep_wiki_10,join,B3,0.01,0.1,2093515,78955,41291.555555555555,1.9121343077949755,385,385,7.969941943883896,1.2240983247756958,2.5807039737701416,
multi_join_deep_wiki_10,join,B3,0.01,0.1,7666555,80522,103890.19112903226,1.2902087768439963,385,385,1.673668622970581,1.2897976636886597,2.6461260318756104,
multi_join_deep_wiki_10,join,B3,0.01,0.1,4888112,80096,20801.7,3.8504545301585926,385,385,5.751565098762512,1.1825072765350342,2.9607274532318115,
multi_join_deep_wiki_10,join,B3,0.01,0.1,3745676,77673,62137.31318681318,1.25002186313527,385,385,1.825779676437378,1.1852964162826538,2.6797919273376465,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1117872,80195,83616.18412698412,1.0426608158486703,385,385,1.7923163250088692,1.280386209487915,2.5324575901031494,
multi_join_deep_wiki_10,join,B3,0.01,0.1,1782015,78266,83376.02320744391,1.0652904608315732,385,385,1.634843647480011,1.308508276939392,2.7080981731414795,
multi_join_deep_wiki_10,join,B3,0.01,0.1,5399003,82481,42469.746753246756,1.942111886826696,385,385,2.760058268904686,1.1544610261917114,2.719991445541382,
