table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,48106,2406.559814453125,2.8765604496002197,8205,2140.0,3.8341121495327104,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,352770,2418.458251953125,3.0234601497650146,8253,17252.78947368421,2.0904870318289364,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,536954,2408.58056640625,2.944667100906372,8137,10253.342105263158,1.2600887434267123,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,752067,2408.0966796875,2.5798802375793457,7934,9176.789473684212,1.156640972231436,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,602570,2410.68603515625,2.6612396240234375,7796,4707.526315789473,1.6560714645081227,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,345404,2404.065185546875,2.7372653484344482,7938,10435.965789473685,1.3146845287822733,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,628777,2407.3017578125,2.7295992374420166,7917,13164.952631578948,1.6628713694049448,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,137071,2401.0322265625,2.437206745147705,8013,13826.694736842104,1.7255328512220272,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,296404,2415.55322265625,3.154475212097168,8099,8752.136842105263,1.0806441341036255,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,703153,2406.97998046875,3.1921608448028564,8130,16925.273684210526,2.081829481452709,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,438962,2409.861572265625,2.468273162841797,8190,5979.763157894737,1.3696194621332478,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,33248,2401.165771484375,2.1035821437835693,8044,5721.368421052632,1.4059573528600078,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,779894,2414.31591796875,2.428924083709717,7921,11676.484210526316,1.4741174359962526,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,304120,2405.629638671875,2.57894229888916,8050,2014.0,3.997020854021847,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,73745,2414.284912109375,2.5097620487213135,7890,4228.157894736842,1.8660608701064296,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,516733,2415.7060546875,2.8653626441955566,8054,10177.007894736842,1.2635967090559774,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,181346,2414.182861328125,3.1206812858581543,8116,7613.794736842105,1.0659599162462041,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,620747,2405.111328125,2.927414894104004,8052,7917.655263157894,1.0169677426431072,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,738510,2432.443115234375,2.402500629425049,8214,8931.21052631579,1.0873156228775007,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,111011,2407.377197265625,2.744110584259033,7850,1813.85,4.3278110097306834,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,426052,2410.21630859375,2.700775384902954,7950,3813.165789473684,2.084881811838899,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,724169,2405.347900390625,2.68540358543396,8326,4237.368421052632,1.9648987703390883,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,588630,2406.953369140625,2.7094972133636475,7913,4716.578947368422,1.6776990459186518,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,790256,2395.451416015625,2.567054033279419,7856,10014.376315789472,1.2747424027226923,LpBound,P20_PessimisticLP
partsupp_fb_1_join_part_wiki_1,partsupp_fb_1_join_part_wiki_1,lp_bound,0.01,0.1,201003,2408.2919921875,2.689554452896118,8080,8358.157894736842,1.0344254820218863,LpBound,P20_PessimisticLP
