cell,method,selectivity,n_paired,mean_delta_pct,wilcoxon_stat,wilcoxon_p,significant_05,bonferroni_p,bh_fdr_q,sig_bonf_05,sig_bh_05
partsupp_deep_wiki_10,HDBSCAN,0.5,500,0.03567572886188704,61703.0,0.7754576555159838,False,1.0,0.8885452302787313,False,False
partsupp_deep_wiki_10,Hilbert,0.01,481,17.926422839188245,54368.0,0.23885293940523422,False,1.0,0.46603511978409695,False,False
partsupp_deep_wiki_10,Hilbert,0.05,500,1.7812411311994527,62597.0,0.993088419377158,False,1.0,0.9965441772738635,False,False
partsupp_deep_wiki_10,Hilbert,0.1,500,0.05755466226146541,57959.0,0.1488678245481869,False,1.0,0.3509027292921548,False,False
partsupp_deep_wiki_10,Hilbert,0.3,500,-0.23107356588634126,57615.0,0.12114944444248642,False,1.0,0.302873611106216,False,False
partsupp_deep_wiki_10,Hilbert,0.5,500,-0.21424286661023034,56936.0,0.0784023214168964,False,1.0,0.22896253157146737,False,False
partsupp_deep_wiki_10,LSH,0.01,481,31.741570459583162,44021.0,4.8705323871837435e-06,True,0.0016072756877706354,5.1847602831310817e-05,True,True
partsupp_deep_wiki_10,LSH,0.05,500,6.2814357318130964,52172.0,0.0012211512968484854,True,0.4029799279600002,0.007196070142142861,False,True
partsupp_deep_wiki_10,LSH,0.1,500,2.5740206646354524,55956.0,0.03909177796479753,True,1.0,0.13299264668436273,False,False
partsupp_deep_wiki_10,LSH,0.3,500,0.5685683509507709,59343.0,0.309930639797931,False,1.0,0.5214804557425375,False,False
partsupp_deep_wiki_10,LSH,0.5,500,0.358714215217195,58559.0,0.20842166499816728,False,1.0,0.43257326697732834,False,False
partsupp_deep_wiki_10,MB_partial,0.01,481,24.91387594218499,52967.0,0.101588893185296,False,1.0,0.279369456259564,False,False
partsupp_deep_wiki_10,MB_partial,0.05,500,2.439098357809333,59475.0,0.3297933866216024,False,1.0,0.529786821963731,False,False
partsupp_deep_wiki_10,MB_partial,0.1,500,0.993917488769036,61389.0,0.7021742867734184,False,1.0,0.8434898231885081,False,False
partsupp_deep_wiki_10,MB_partial,0.3,500,0.027207945194053906,60371.0,0.48559601713484335,False,1.0,0.6877540156845421,False,False
partsupp_deep_wiki_10,MB_partial,0.5,500,0.01593283079431127,60421.0,0.4953263951928757,False,1.0,0.6955647251644638,False,False
partsupp_deep_wiki_10,MiniBatch,0.01,487,19.620938536025964,54712.0,0.13021539398596144,False,1.0,0.31138463779251646,False,False
partsupp_deep_wiki_10,MiniBatch,0.05,500,3.4165934870642003,59481.0,0.33071541007432903,False,1.0,0.529786821963731,False,False
partsupp_deep_wiki_10,MiniBatch,0.1,500,1.4021725406100252,61338.0,0.6905084402842319,False,1.0,0.839371389817554,False,False
partsupp_deep_wiki_10,MiniBatch,0.3,500,-0.1448962760978663,58873.0,0.2457339550852481,False,1.0,0.4660471561961601,False,False
partsupp_deep_wiki_10,MiniBatch,0.5,500,-0.032403005317961316,61503.0,0.7285024075812389,False,1.0,0.8645594955243003,False,False
partsupp_deep_wiki_10,PCA1D,0.01,481,20.66125433545528,52479.0,0.07230424794567691,False,1.0,0.21495857497363408,False,False
partsupp_deep_wiki_10,PCA1D,0.05,500,1.5014285838918402,59638.0,0.3554331794941653,False,1.0,0.56121028341184,False,False
partsupp_deep_wiki_10,PCA1D,0.1,500,-0.16173808513294377,56244.0,0.04836814454781673,True,1.0,0.15156820235112062,False,False
partsupp_deep_wiki_10,PCA1D,0.3,500,-0.38947184815274066,57680.0,0.12605197637946064,False,1.0,0.3081270533720149,False,False
partsupp_deep_wiki_10,PCA1D,0.5,500,-0.23133013369199582,57004.0,0.08203566425298923,False,1.0,0.23747165967970568,False,False
partsupp_deep_wiki_10,Reservoir,0.01,467,57.49841579048073,36997.0,1.4851016012938623e-09,True,4.900835284269745e-07,2.333731087747498e-08,True,True
partsupp_deep_wiki_10,Reservoir,0.05,500,9.279729595705984,47812.0,4.588641042447337e-06,True,0.0015142515440076212,5.0475051466920705e-05,True,True
partsupp_deep_wiki_10,Reservoir,0.1,500,4.677866834219925,50219.0,0.00012398906223195035,True,0.04091639053654362,0.0008894867507944265,True,True
partsupp_deep_wiki_10,Reservoir,0.3,500,2.0394702613664575,48290.0,9.212122579610178e-06,True,0.003040000451271359,8.941177797856939e-05,True,True
partsupp_deep_wiki_10,Reservoir,0.5,500,1.3478440972848624,47088.0,1.5340066952687234e-06,True,0.0005062222094386787,1.8079364622809953e-05,True,True
partsupp_deep_wiki_10,Sobol,0.01,473,74.62086495174985,37086.0,1.8170364530048495e-10,True,5.996220294916004e-08,3.3312334971755576e-09,True,True
partsupp_deep_wiki_10,Sobol,0.05,500,12.533230141340477,44334.0,1.5246027470048114e-08,True,5.031189065115878e-06,2.187473506572121e-07,True,True
partsupp_deep_wiki_10,Sobol,0.1,500,6.951573447521788,41616.0,8.050607500789017e-11,True,2.6567004752603756e-08,1.5627649854472798e-09,True,True
partsupp_deep_wiki_10,Sobol,0.3,500,2.583483823423052,46339.0,4.692545762117038e-07,True,0.00015485401014986224,5.735333709254157e-06,True,True
partsupp_deep_wiki_10,Sobol,0.5,500,1.83598807685108,41092.0,2.7055985111863057e-11,True,8.928475086914808e-09,6.693760323634267e-10,True,True
partsupp_deep_wiki_10,faiss_ivf,0.01,478,17.757934987047776,54093.0,0.2975607766758621,False,1.0,0.5141102424242644,False,False
partsupp_deep_wiki_10,faiss_ivf,0.05,500,1.1677732404554175,58196.0,0.17061814336971926,False,1.0,0.3847680040167562,False,False
partsupp_deep_wiki_10,faiss_ivf,0.1,500,1.2800634653611178,59480.0,0.3305616237832455,False,1.0,0.529786821963731,False,False
partsupp_deep_wiki_10,faiss_ivf,0.3,500,0.19908576957475918,61597.0,0.7504567689786943,False,1.0,0.8720096259259476,False,False
partsupp_deep_wiki_10,faiss_ivf,0.5,500,0.08272807317874134,62189.0,0.8927009453830903,False,1.0,0.9432206168698951,False,False
partsupp_deep_wiki_10,sparse_rp,0.01,485,15.649600618897315,58248.0,0.8258420393331832,False,1.0,0.9213020786290492,False,False
partsupp_deep_wiki_10,sparse_rp,0.05,500,1.7324544984456685,62201.0,0.8956369914511403,False,1.0,0.9432206168698951,False,False
partsupp_deep_wiki_10,sparse_rp,0.1,500,0.24999699124620076,60395.0,0.4902536439831301,False,1.0,0.6913833440787731,False,False
partsupp_deep_wiki_10,sparse_rp,0.3,500,0.09805723711374682,60852.0,0.5833340460526704,False,1.0,0.762872698395602,False,False
partsupp_deep_wiki_10,sparse_rp,0.5,500,-0.061691344383740326,59860.0,0.39231818197816837,False,1.0,0.595560027074866,False,False
multi_join_deep_wiki,GMM,0.01,485,13.17858736854602,51560.0,0.01704376963809423,True,1.0,0.07195138323278251,False,False
multi_join_deep_wiki,GMM,0.05,500,0.2688079287677325,55298.0,0.023403178370295406,True,1.0,0.09194105788330338,False,False
multi_join_deep_wiki,GMM,0.1,500,-0.446686567709228,56116.0,0.044038985221856806,True,1.0,0.1438897536951757,False,False
multi_join_deep_wiki,GMM,0.3,500,0.06874704302663974,61333.0,0.6893686227682789,False,1.0,0.839371389817554,False,False
multi_join_deep_wiki,GMM,0.5,500,0.12234972504372396,61525.0,0.73362149929505,False,1.0,0.8645594955243003,False,False
multi_join_deep_wiki,HDBSCAN,0.01,476,12.724178931557617,52628.0,0.1684749159886164,False,1.0,0.3834256708706443,False,False
multi_join_deep_wiki,HDBSCAN,0.05,500,0.32112376535805315,57782.0,0.13405495984820612,False,1.0,0.3182599766180433,False,False
multi_join_deep_wiki,HDBSCAN,0.1,500,-0.174751230465895,57074.0,0.0859173139070818,False,1.0,0.24441994473566372,False,False
multi_join_deep_wiki,HDBSCAN,0.3,500,-0.15100563497500544,58315.0,0.18239902524482188,False,1.0,0.3959978837552054,False,False
multi_join_deep_wiki,HDBSCAN,0.5,500,0.2582563193484505,60085.0,0.4319778716588214,False,1.0,0.6307641488823499,False,False
multi_join_deep_wiki,Hilbert,0.01,481,8.252131594183899,51581.0,0.03647240303767706,True,1.0,0.1294182043272412,False,False
multi_join_deep_wiki,Hilbert,0.05,500,-1.353356765368355,52327.0,0.0014428447345878237,True,0.47613876241398184,0.008353311621297927,False,True
multi_join_deep_wiki,Hilbert,0.1,500,-1.8319939115439745,49608.0,5.646187949773171e-05,True,0.018632420234251466,0.0004777543649808068,True,True
multi_join_deep_wiki,Hilbert,0.3,500,-0.13762714222005304,59423.0,0.3218723348803276,False,1.0,0.529786821963731,False,False
multi_join_deep_wiki,Hilbert,0.5,500,-0.028132043453341787,61355.0,0.6943890588490674,False,1.0,0.839371389817554,False,False
multi_join_deep_wiki,LSH,0.01,480,17.25649257183325,54730.0,0.32541979582540714,False,1.0,0.529786821963731,False,False
multi_join_deep_wiki,LSH,0.05,500,1.647575644533656,59149.0,0.2822018291048718,False,1.0,0.4980032278321267,False,False
multi_join_deep_wiki,LSH,0.1,500,0.477044570396627,58710.0,0.225818098891856,False,1.0,0.4543900770384907,False,False
multi_join_deep_wiki,LSH,0.3,500,0.41739269912253424,61646.0,0.7619830079036473,False,1.0,0.8761477094362494,False,False
multi_join_deep_wiki,LSH,0.5,500,0.3135518120206179,60537.0,0.5182960270089714,False,1.0,0.7156388657446049,False,False
multi_join_deep_wiki,MB_partial,0.01,478,15.351312547761497,53887.0,0.2670614916280861,False,1.0,0.48158629637851597,False,False
multi_join_deep_wiki,MB_partial,0.05,500,1.9554719480230742,60361.0,0.48366243079496984,False,1.0,0.6877540156845421,False,False
multi_join_deep_wiki,MB_partial,0.1,500,0.42898163785937404,59710.0,0.36714872775540774,False,1.0,0.5689513610756392,False,False
multi_join_deep_wiki,MB_partial,0.3,500,-0.2337673733540076,57484.0,0.11172326128630804,False,1.0,0.2887558233961501,False,False
multi_join_deep_wiki,MB_partial,0.5,500,0.0034583734005084496,60147.0,0.44330131418663266,False,1.0,0.6440196376920334,False,False
multi_join_deep_wiki,MiniBatch,0.01,480,10.07013602623726,51380.0,0.03705449935787609,True,1.0,0.13008494455424585,False,False
multi_join_deep_wiki,MiniBatch,0.05,500,2.015216858124076,60754.0,0.5626971655860311,False,1.0,0.7457432314995592,False,False
multi_join_deep_wiki,MiniBatch,0.1,500,0.6847794711006406,61536.0,0.7361855098252376,False,1.0,0.8645594955243003,False,False
multi_join_deep_wiki,MiniBatch,0.3,500,0.41376335050182844,60801.0,0.5725504228456361,False,1.0,0.7557665581562396,False,False
multi_join_deep_wiki,MiniBatch,0.5,500,0.2828676088946997,59270.0,0.2992924343090845,False,1.0,0.5144088714687389,False,False
multi_join_deep_wiki,PCA1D,0.01,478,9.178711111352374,49051.0,0.006721229607158963,True,1.0,0.03412316569788397,False,True
multi_join_deep_wiki,PCA1D,0.05,500,0.2646855965066171,56138.0,0.044758893536076934,True,1.0,0.14480818496966066,False,False
multi_join_deep_wiki,PCA1D,0.1,500,-0.886084682125832,53717.0,0.005852921880281364,True,1.0,0.030179128445200782,False,True
multi_join_deep_wiki,PCA1D,0.3,500,0.16983510991416892,62000.0,0.8466777031254469,False,1.0,0.9251776226205214,False,False
multi_join_deep_wiki,PCA1D,0.5,500,-0.0013367247330017768,62187.0,0.8922117462070607,False,1.0,0.9432206168698951,False,False
multi_join_deep_wiki,Reservoir,0.01,471,38.29240031945796,51583.0,0.17646653249311461,False,1.0,0.3882263714848521,False,False
multi_join_deep_wiki,Reservoir,0.05,500,5.681958220081431,54764.0,0.015015952774144225,True,1.0,0.06696303264145398,False,False
multi_join_deep_wiki,Reservoir,0.1,500,2.300286751972802,59332.0,0.30831183706800713,False,1.0,0.5214804557425375,False,False
multi_join_deep_wiki,Reservoir,0.3,500,1.9269676765527406,50062.0,0.0001016272320489193,True,0.03353698657614337,0.0007622042403668947,True,True
multi_join_deep_wiki,Reservoir,0.5,500,1.0489937407030547,49855.0,7.791832369111298e-05,True,0.025713046818067284,0.0006122154004301734,True,True
multi_join_deep_wiki,Sobol,0.01,480,31.699133816998877,57336.0,0.8994993721872934,False,1.0,0.9432206168698951,False,False
multi_join_deep_wiki,Sobol,0.05,500,5.286100649384917,58128.0,0.16414727297745713,False,1.0,0.3788013991787472,False,False
multi_join_deep_wiki,Sobol,0.1,500,1.4547217877789385,61820.0,0.8033247439052844,False,1.0,0.9086784496870652,False,False
multi_join_deep_wiki,Sobol,0.3,500,2.026793228384972,47969.0,5.782364860462446e-06,True,0.0019081804039526072,5.9630637623518976e-05,True,True
multi_join_deep_wiki,Sobol,0.5,500,1.4471849945647381,46251.0,4.0690139685816074e-07,True,0.00013427746096319305,5.371098438527722e-06,True,True
multi_join_deep_wiki,faiss_ivf,0.01,478,10.174475071631882,52462.0,0.11377179258725523,False,1.0,0.2900295527412512,False,False
multi_join_deep_wiki,faiss_ivf,0.05,500,1.2957102042214041,59727.0,0.3699496297045993,False,1.0,0.570483073843541,False,False
multi_join_deep_wiki,faiss_ivf,0.1,500,0.3329382608294904,59410.0,0.3199116379551329,False,1.0,0.529786821963731,False,False
multi_join_deep_wiki,faiss_ivf,0.3,500,0.06014254691525125,60524.0,0.5156947228635154,False,1.0,0.7150389014494121,False,False
multi_join_deep_wiki,faiss_ivf,0.5,500,0.026283019524728418,62155.0,0.8843902622934694,False,1.0,0.9432206168698951,False,False
multi_join_deep_wiki,sparse_rp,0.01,480,5.966587656039004,48762.0,0.003217070543433925,True,1.0,0.01740382425136386,False,True
multi_join_deep_wiki,sparse_rp,0.05,500,-0.3647846370247171,56318.0,0.051030181438719784,False,1.0,0.15716608831157805,False,False
multi_join_deep_wiki,sparse_rp,0.1,500,0.04723624938676596,58038.0,0.15586942856465105,False,1.0,0.36480079025769396,False,False
multi_join_deep_wiki,sparse_rp,0.3,500,0.22631372456028634,62611.0,0.9965441772738635,False,1.0,0.9965441772738635,False,False
multi_join_deep_wiki,sparse_rp,0.5,500,0.3634526036397093,59351.0,0.3111114702775839,False,1.0,0.5214804557425375,False,False
partsupp_deep_sift_1,GMM,0.01,473,35.24574823311081,49981.0,0.04128783061025995,True,1.0,0.13903045001414066,False,False
partsupp_deep_sift_1,GMM,0.05,500,4.06758429691261,58337.0,0.1846415406102988,False,1.0,0.3982464601398602,False,False
partsupp_deep_sift_1,GMM,0.1,500,0.9183771008601996,62474.0,0.962739919795681,False,1.0,0.9836042524228319,False,False
partsupp_deep_sift_1,GMM,0.3,500,-0.535631943758616,55430.0,0.02601749279116319,True,1.0,0.09868704162165348,False,False
partsupp_deep_sift_1,GMM,0.5,500,0.0008869570449375601,62442.0,0.954851439406335,False,1.0,0.9785744565344427,False,False
partsupp_deep_sift_1,HDBSCAN,0.01,474,15.971887253491275,53791.0,0.4027630102231944,False,1.0,0.6041445153347916,False,False
partsupp_deep_sift_1,HDBSCAN,0.05,500,1.0409627231611065,59178.0,0.286236355475774,False,1.0,0.49977776352912917,False,False
partsupp_deep_sift_1,HDBSCAN,0.1,500,-0.23165868098902437,56083.0,0.042977465467841126,True,1.0,0.14325821822613707,False,False
partsupp_deep_sift_1,HDBSCAN,0.3,500,-1.245276241328582,49439.0,4.514935676920633e-05,True,0.01489928773383809,0.0004138691037177247,True,True
partsupp_deep_sift_1,HDBSCAN,0.5,500,-0.4631918190806067,54711.0,0.014349586613957067,True,1.0,0.06576893864730322,False,False
partsupp_deep_sift_1,Hilbert,0.01,475,15.25738081396724,55832.0,0.8169067893844716,False,1.0,0.9169361921662437,False,False
partsupp_deep_sift_1,Hilbert,0.05,500,1.3078899392077292,60916.0,0.596998821832891,False,1.0,0.7682288609096617,False,False
partsupp_deep_sift_1,Hilbert,0.1,500,-1.2642252539412815,51349.0,0.000485723396812204,True,0.16028872094802732,0.0031429160970201436,False,True
partsupp_deep_sift_1,Hilbert,0.3,500,-1.440631715899186,46283.0,4.285893260574017e-07,True,0.00014143447759894256,5.43978759995933e-06,True,True
partsupp_deep_sift_1,Hilbert,0.5,500,-0.8198905928067033,49640.0,5.888630487960949e-05,True,0.01943248061027113,0.0004858120152567783,True,True
partsupp_deep_sift_1,LSH,0.01,475,28.819044986339932,54711.0,0.5444871962655375,False,1.0,0.7333909174188873,False,False
partsupp_deep_sift_1,LSH,0.05,500,5.646065569170121,55161.0,0.020934019502979944,True,1.0,0.08528674612325163,False,False
partsupp_deep_sift_1,LSH,0.1,500,2.0709432563067853,59363.0,0.3128882734455225,False,1.0,0.5214804557425375,False,False
partsupp_deep_sift_1,LSH,0.3,500,-0.039499544407841494,58982.0,0.2597205681738812,False,1.0,0.4797606742032003,False,False
partsupp_deep_sift_1,LSH,0.5,500,0.15012591330494104,62047.0,0.8580801836268089,False,1.0,0.9345427742470196,False,False
partsupp_deep_sift_1,MB_partial,0.01,470,23.9886543797487,49467.0,0.046116380206304944,True,1.0,0.14775150939884107,False,False
partsupp_deep_sift_1,MB_partial,0.05,500,1.8032900698798413,58681.0,0.22239907350605415,False,1.0,0.4530351497345547,False,False
partsupp_deep_sift_1,MB_partial,0.1,500,-0.07498274228663517,55569.0,0.029039677156081054,True,1.0,0.10889878933530395,False,False
partsupp_deep_sift_1,MB_partial,0.3,500,-1.0836452654893338,49576.0,5.413221019498432e-05,True,0.017863629364344824,0.0004777543649808068,True,True
partsupp_deep_sift_1,MB_partial,0.5,500,-0.32496415006646623,55797.0,0.0346512918885942,True,1.0,0.12429267742647919,False,False
partsupp_deep_sift_1,MiniBatch,0.01,479,16.580091794039383,57460.0,0.9947352850806767,False,1.0,0.9965441772738635,False,False
