cell,method,selectivity,n_paired,mean_delta_pct,median_delta_pct,std_delta_pct
partsupp_deep_sift_10,GMM,0.01,480,29.2752611169346,1.316384636370453,122.03004203887501
partsupp_deep_sift_10,GMM,0.05,500,4.292384719216047,1.1188235779007925,26.073830316382782
partsupp_deep_sift_10,GMM,0.1,500,1.646062767979647,0.5997684542897573,15.23987366671196
partsupp_deep_sift_10,GMM,0.3,500,0.16041601782075857,-0.11704215896446624,7.137410271961328
partsupp_deep_sift_10,GMM,0.5,500,0.493874138683904,0.2693659377312063,4.987817791737108
partsupp_deep_sift_10,HDBSCAN,0.01,478,15.73173997040946,-2.5767649636295875,79.10209368336763
partsupp_deep_sift_10,HDBSCAN,0.05,500,0.3522364944437142,-0.859103563923051,20.944275550241183
partsupp_deep_sift_10,HDBSCAN,0.1,500,-1.017030482757805,-1.8027967613823455,13.851979215843526
partsupp_deep_sift_10,HDBSCAN,0.3,500,-0.9577337615706922,-0.8775793426410183,6.548322686614117
partsupp_deep_sift_10,HDBSCAN,0.5,500,-0.31563570630751747,-0.2610896774114527,4.295300333557111
partsupp_deep_sift_10,Hilbert,0.01,476,9.115598638645404,-0.2378495137327375,55.37976843028103
partsupp_deep_sift_10,Hilbert,0.05,500,0.41064804198138527,0.11456361177976937,18.661706566499127
partsupp_deep_sift_10,Hilbert,0.1,500,-0.4846572073100222,-1.0297068216639131,13.671251344044403
partsupp_deep_sift_10,Hilbert,0.3,500,-0.8628788270531197,-0.5106785548002841,6.667494747241406
partsupp_deep_sift_10,Hilbert,0.5,500,-0.479440577130248,-0.4055029133574736,4.226370872679267
partsupp_deep_sift_10,LSH,0.01,471,35.96780665767319,0.7966374254617171,183.5756185889324
partsupp_deep_sift_10,LSH,0.05,500,5.013835001280926,1.8044111019736628,25.254135169222554
partsupp_deep_sift_10,LSH,0.1,500,2.1114899981116553,1.1812839774206547,16.23100127773437
partsupp_deep_sift_10,LSH,0.3,500,0.7402986066173372,0.5210117627490584,7.513506031712295
partsupp_deep_sift_10,LSH,0.5,500,0.49714231342031645,0.2037386883292642,4.733901781201795
partsupp_deep_sift_10,MB_partial,0.01,477,18.45422096292278,-0.1817138815596493,74.65991349998404
partsupp_deep_sift_10,MB_partial,0.05,500,1.6750011232403856,-1.2450220985599816,21.531443474634283
partsupp_deep_sift_10,MB_partial,0.1,500,-1.3002614330340336,-1.7343749364345011,13.113912136976603
partsupp_deep_sift_10,MB_partial,0.3,500,-0.6572272851146815,-0.7491799649972428,7.054705454513477
partsupp_deep_sift_10,MB_partial,0.5,500,-0.13975720161400979,-0.18147334135984328,4.4293926600622
partsupp_deep_sift_10,MiniBatch,0.01,476,15.744655613110911,-3.401084861744449,75.82548842833641
partsupp_deep_sift_10,MiniBatch,0.05,500,0.9332838884378787,-1.581945324379132,22.067394938831416
partsupp_deep_sift_10,MiniBatch,0.1,500,-0.7960480463932172,-0.42139518150123356,13.449859876355124
partsupp_deep_sift_10,MiniBatch,0.3,500,-0.7700628903128328,-0.6553864550144458,6.6909465694981165
partsupp_deep_sift_10,MiniBatch,0.5,500,-0.13906714973395737,-0.15739756763372192,4.223658971817169
partsupp_deep_sift_10,PCA1D,0.01,471,14.651499026472234,0.17040940789473114,63.533353831790166
partsupp_deep_sift_10,PCA1D,0.05,500,0.9655913228179883,-1.019204133162785,20.722582638007616
partsupp_deep_sift_10,PCA1D,0.1,500,-0.7474263786144879,-1.2628892699474612,14.166027860601217
partsupp_deep_sift_10,PCA1D,0.3,500,-0.5847113698448215,-0.5853198919594798,6.799660324806353
partsupp_deep_sift_10,PCA1D,0.5,500,-0.03580005613924854,-0.03676544281963376,4.332095529153636
partsupp_deep_sift_10,Reservoir,0.01,464,39.467144935360935,8.296283384023084,127.36534647390344
partsupp_deep_sift_10,Reservoir,0.05,500,5.544697332743462,1.4735207029462276,32.242730235971564
partsupp_deep_sift_10,Reservoir,0.1,500,1.2654846805424627,-0.21682190954624864,15.511461227638724
partsupp_deep_sift_10,Reservoir,0.3,500,0.6942140368208265,0.6302495551513919,7.373214350655063
partsupp_deep_sift_10,Reservoir,0.5,500,0.7771065774362469,0.7355837720133453,5.128891080414376
partsupp_deep_sift_10,Sobol,0.01,435,22427.729014306056,11.635622656250018,324966.34058429627
partsupp_deep_sift_10,Sobol,0.05,500,20.202510382139714,7.75808931433032,57.00170363281586
partsupp_deep_sift_10,Sobol,0.1,500,9.490938028510824,4.6034714805076735,23.246492690982084
partsupp_deep_sift_10,Sobol,0.3,500,3.671610451098605,1.7676622529961104,9.80342902209376
partsupp_deep_sift_10,Sobol,0.5,500,2.0397307598608703,1.5762722076438562,5.901524862717182
partsupp_deep_sift_10,faiss_ivf,0.01,475,17.379699959635115,-0.3093555921052659,73.01455676673243
partsupp_deep_sift_10,faiss_ivf,0.05,500,1.0234166908241848,-0.6894503920367197,20.75634044944756
partsupp_deep_sift_10,faiss_ivf,0.1,500,-0.19671760347760425,-1.0328987134356087,13.777173592361864
partsupp_deep_sift_10,faiss_ivf,0.3,500,0.02903504682748904,-0.07301103915804533,6.948711863437932
partsupp_deep_sift_10,faiss_ivf,0.5,500,0.24940185453509298,0.004462363883777297,4.547064607524609
partsupp_deep_sift_10,sparse_rp,0.01,478,12.228391766374866,-0.30283994781790424,61.48770411877241
partsupp_deep_sift_10,sparse_rp,0.05,500,2.2969819560397475,0.07237457895353168,20.970295531031667
partsupp_deep_sift_10,sparse_rp,0.1,500,0.8449002060748748,0.38461070583209384,14.495215267833592
partsupp_deep_sift_10,sparse_rp,0.3,500,-0.29057021182492754,-0.5852414289848366,7.000417550641506
partsupp_deep_sift_10,sparse_rp,0.5,500,0.2101829902931523,0.28654030393470165,4.378931961348098
partsupp_deep_wiki_10,GMM,0.01,485,33.93826209868682,2.3924217105263104,177.27003467312406
partsupp_deep_wiki_10,GMM,0.05,500,2.757207583222118,0.5300716422903199,22.607144706848036
partsupp_deep_wiki_10,GMM,0.1,500,0.9329240429196168,-0.22212693613755088,13.736283256908893
partsupp_deep_wiki_10,GMM,0.3,500,0.612953344979927,0.33246900742525254,6.601111617278325
partsupp_deep_wiki_10,GMM,0.5,500,0.36797693463361125,0.15742094879051055,4.346176422486369
partsupp_deep_wiki_10,HDBSCAN,0.01,479,16.2406971343398,1.1887976158907565,67.88801796829085
partsupp_deep_wiki_10,HDBSCAN,0.05,500,1.9382619081926526,-0.45522016749988004,21.369040193405965
partsupp_deep_wiki_10,HDBSCAN,0.1,500,1.4642212110498085,0.8052523937140394,12.850640433723918
