table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7520880,1.2978402376174927,2.7340762615203857,81176,113872.4052631579,1.4027841389469535,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6025740,1.1894699335098267,2.502586841583252,81604,63578.30263157895,1.2835196383407035,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,3454116,1.2314070463180542,2.848135471343994,80211,67725.52631578947,1.1843540296164474,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,6288378,1.2452954053878784,2.8833417892456055,81250,17460.57894736842,4.6533394021419685,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,1370862,1.2117983102798462,2.9738197326660156,78577,83106.71578947369,1.0576468405446082,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,2964065,1.2284141778945923,2.7892730236053467,80961,70619.47368421053,1.1464401499511838,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7031696,1.2324044704437256,2.507117748260498,81411,52381.73684210526,1.5541867243806349,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,4389879,1.2300347089767456,2.5788276195526123,80395,43033.31578947368,1.868203705085289,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,332506,1.2145559787750244,2.8943839073181152,80366,60614.21052631579,1.3258607066260302,HDBSCAN,P1_Cluster
partsupp_deep_10_join_part_wiki_10,partsupp_deep_10_join_part_wiki_10,hdbscan,0.01,0.1,7799146,1.2312073707580566,1.9963270425796509,79734,131259.94736842104,1.6462230336922898,HDBSCAN,P1_Cluster
