dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.1,0,1.0183920860290527,79727,0.0,
DEEP,bernoulli,0.01,0.1,1,1.0856069326400757,83937,83116.88311688312,1.00986703125
DEEP,bernoulli,0.01,0.1,2,1.0128012895584106,78977,62337.66233766235,1.2669227083333332
DEEP,bernoulli,0.01,0.1,3,0.9148332476615906,79065,83116.88311688312,1.0512474940477219
DEEP,bernoulli,0.01,0.1,4,0.8894184231758118,77764,41558.44155844156,1.87119625
DEEP,bernoulli,0.01,0.1,5,1.079075574874878,82214,166233.76623376625,2.0219642181838404
DEEP,bernoulli,0.01,0.1,6,1.0548489093780518,77136,187012.98701298703,2.4244579316141235
DEEP,bernoulli,0.01,0.1,7,1.0903995037078857,78270,41558.44155844156,1.883371875
DEEP,bernoulli,0.01,0.1,8,1.0711644887924194,80477,41558.44155844156,1.9364778124999997
DEEP,bernoulli,0.01,0.1,9,0.9155985116958618,81521,20779.22077922078,3.923198125
DEEP,bernoulli,0.01,0.1,10,1.1173633337020874,81941,83116.88311688312,1.0143503632721484
DEEP,bernoulli,0.01,0.1,11,0.6992020606994629,80608,166233.76623376625,2.0622489856312805
DEEP,bernoulli,0.01,0.1,12,0.9112841486930847,77572,145454.54545454547,1.875090824711822
DEEP,bernoulli,0.01,0.1,13,0.7638264298439026,80021,62337.66233766235,1.2836702083333331
DEEP,bernoulli,0.01,0.1,14,1.055192470550537,78449,83116.88311688312,1.059502136635051
DEEP,bernoulli,0.01,0.1,15,1.249025583267212,81671,41558.44155844156,1.9652084374999998
DEEP,bernoulli,0.01,0.1,16,1.0660501718521118,80894,124675.3246753247,1.5412184423483162
DEEP,bernoulli,0.01,0.1,17,1.042797565460205,81083,228571.42857142858,2.8189809031662443
DEEP,bernoulli,0.01,0.1,18,0.9551817774772644,79234,103896.1038961039,1.3112565804591956
DEEP,bernoulli,0.01,0.1,19,1.1450855731964111,80855,41558.44155844156,1.9455734374999998
DEEP,bernoulli,0.01,0.1,20,1.0684453248977661,78203,83116.88311688312,1.0628349694625925
DEEP,bernoulli,0.01,0.1,21,1.1166017055511475,81133,124675.3246753247,1.5366783512913942
DEEP,bernoulli,0.01,0.1,22,1.1142514944076538,79827,62337.66233766235,1.2805581249999998
DEEP,bernoulli,0.01,0.1,23,1.0140373706817627,78588,62337.66233766235,1.2606825
DEEP,bernoulli,0.01,0.1,24,0.9634512662887573,80045,41558.44155844156,1.9260828124999998
DEEP,bernoulli,0.01,0.1,25,0.7821350693702698,80421,145454.54545454547,1.8086637253272835
DEEP,bernoulli,0.01,0.1,26,0.9874027967453003,81227,62337.66233766235,1.3030164583333332
DEEP,bernoulli,0.01,0.1,27,0.8261398673057556,78714,103896.1038961039,1.3199189965711804
DEEP,bernoulli,0.01,0.1,28,1.0322946310043335,76328,103896.1038961039,1.361179434756628
DEEP,bernoulli,0.01,0.1,29,1.036399245262146,77641,145454.54545454547,1.8734244207898594
DEEP,bernoulli,0.01,0.1,30,0.8159242868423462,80101,83116.88311688312,1.0376510045677723
DEEP,bernoulli,0.01,0.1,31,0.943841814994812,79184,83116.88311688312,1.0496676489806416
