cell,anchor,variant,n_pairs,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank
tpc_h/q3 DEEP sf10 sel0.1 qid0,B1,CaseB:zorder_morton,15,358.9161669369787,6094.255417003296,6022.184427944012,26.0,0.05535888671875,1.0,12
tpc_h/q3 DEEP sf10 sel0.1 qid0,B1,oracle,15,31.2698531197384,6094.255417003296,6104.637135984376,35.0,0.1688232421875,1.0,31
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,B1,15,-83.54368293657899,6050.5329630104825,6094.255417003296,37.0,0.207763671875,1.0,69
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:chao_weighted,15,25.8388890651986,6050.5329630104825,6024.694073945284,58.0,0.93408203125,1.0,116
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:cum_sqrtf,15,30.130177037790418,6050.5329630104825,5990.506596979685,43.0,0.359130859375,1.0,82
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:hilbert_real,15,36.31322900764644,6050.5329630104825,6071.756517980248,57.0,0.890380859375,1.0,111
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:hyperloglog,15,97.39884594455361,6050.5329630104825,5271.877683931962,59.0,0.97796630859375,1.0,119
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:ica_fastica,15,17.739532981067896,6050.5329630104825,6035.648303921334,59.0,0.97796630859375,1.0,118
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:lavallee_hidiroglou,15,-122.40359804127365,6050.5329630104825,6109.598464914598,40.0,0.27685546875,1.0,72
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:mhist2,15,-175.922141992487,6050.5329630104825,5979.711881023832,37.0,0.207763671875,1.0,70
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:pca1d,15,28.31941901240498,6050.5329630104825,6024.141222937033,54.0,0.76153564453125,1.0,102
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:rabitq_strat,15,80.32892388291657,6050.5329630104825,5258.382102008909,57.0,0.890380859375,1.0,113
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:rsvd,15,-151.95453097112477,6050.5329630104825,6070.813429076225,41.0,0.30279541015625,1.0,74
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:skilling_hilbert,15,35.18714499659836,6050.5329630104825,6043.682602001354,54.0,0.76153564453125,1.0,101
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:sparse_rp,15,19.638789002783597,6050.5329630104825,6097.859486937523,51.0,0.638671875,1.0,94
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,CaseB:zorder_morton,15,45.812604017555714,6050.5329630104825,6022.184427944012,57.0,0.890380859375,1.0,112
tpc_h/q3 DEEP sf10 sel0.1 qid0,baseline,oracle,15,-206.9775820709765,6050.5329630104825,6104.637135984376,43.0,0.359130859375,1.0,81
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,-549.8348980909213,1348.1716869864613,1894.470595056191,0.0,6.103515625e-05,0.0068359375,1
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,-552.6322320802137,1348.1716869864613,1898.6679690424353,1.0,0.0001220703125,0.013427734375,4
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,-7.451880956068635,1348.1716869864613,1349.5841020485386,47.0,0.48870849609375,1.0,68
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,-7.888722117058933,1348.1716869864613,1347.6327949902043,31.0,0.10699462890625,1.0,22
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,-11.724361102096736,1348.1716869864613,1355.5344069609419,38.0,0.22930908203125,1.0,39
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,-11.951972963288426,1348.1716869864613,1345.7000349881127,52.0,0.67877197265625,1.0,85
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:mhist2,15,-5.452195997349918,1348.1716869864613,1347.0003829570487,59.0,0.97796630859375,1.0,109
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:pca1d,15,0.8965919259935617,1348.1716869864613,1337.20861596521,43.0,0.359130859375,1.0,54
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,-551.8783838488162,1348.1716869864613,1901.1214969214052,1.0,0.0001220703125,0.013427734375,5
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:rsvd,15,1.7093369970098138,1348.1716869864613,1347.9704330675304,58.0,0.93408203125,1.0,106
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,-545.4887630185112,1348.1716869864613,1893.6604500049725,1.0,0.0001220703125,0.013427734375,3
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,-4.750410094857216,1348.1716869864613,1342.8556179860607,46.0,0.45428466796875,1.0,66
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,-539.5244900137186,1348.1716869864613,1895.4921930562705,0.0,6.103515625e-05,0.0068359375,2
tpc_h/q9 DEEP sf10 sel0.01 qid0,B1,oracle,15,-11.145131080411375,1348.1716869864613,1352.6459289714694,52.0,0.67877197265625,1.0,84
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,B1,15,1477.310082060285,2833.638748037629,1348.1716869864613,0.0,6.103515625e-05,0.00732421875,46
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,929.8064429312944,2833.638748037629,1894.470595056191,0.0,6.103515625e-05,0.00732421875,50
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,921.4870110154152,2833.638748037629,1898.6679690424353,0.0,6.103515625e-05,0.00732421875,55
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,1476.1205719551072,2833.638748037629,1349.5841020485386,0.0,6.103515625e-05,0.00732421875,48
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,1468.6655369587243,2833.638748037629,1347.6327949902043,0.0,6.103515625e-05,0.00732421875,54
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,1472.1249811118469,2833.638748037629,1355.5344069609419,0.0,6.103515625e-05,0.00732421875,51
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,1474.081057938747,2833.638748037629,1345.7000349881127,0.0,6.103515625e-05,0.00732421875,56
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,1475.8049099473283,2833.638748037629,1347.0003829570487,0.0,6.103515625e-05,0.00732421875,59
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,1463.9163210522383,2833.638748037629,1337.20861596521,0.0,6.103515625e-05,0.00732421875,52
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,924.2647850187495,2833.638748037629,1901.1214969214052,0.0,6.103515625e-05,0.00732421875,60
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,1478.062838083133,2833.638748037629,1347.9704330675304,0.0,6.103515625e-05,0.00732421875,57
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,912.5054110772908,2833.638748037629,1893.6604500049725,0.0,6.103515625e-05,0.00732421875,49
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,1474.064926034771,2833.638748037629,1342.8556179860607,0.0,6.103515625e-05,0.00732421875,58
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,929.9897700548172,2833.638748037629,1895.4921930562705,0.0,6.103515625e-05,0.00732421875,53
tpc_h/q9 DEEP sf10 sel0.01 qid0,baseline,oracle,15,1459.823693963699,2833.638748037629,1352.6459289714694,0.0,6.103515625e-05,0.00732421875,47
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:chao_weighted,15,54.18477300554514,3004.6930969692767,2973.478553001769,38.0,0.22930908203125,1.0,40
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:cum_sqrtf,15,-5.221400060690939,3004.6930969692767,3847.86581795197,48.0,0.52447509765625,1.0,74
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:hilbert_real,15,-0.5870830500498414,3004.6930969692767,3057.724579004571,48.0,0.52447509765625,1.0,73
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:hyperloglog,15,9.30798810441047,3004.6930969692767,3020.623742020689,55.0,0.803955078125,1.0,93
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:ica_fastica,15,182.89366108365357,3004.6930969692767,3130.96440595109,44.0,0.389404296875,1.0,60
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:lavallee_hidiroglou,15,-45.303923077881336,3004.6930969692767,3776.905589038506,46.0,0.45428466796875,1.0,67
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:mhist2,15,111.97650304529816,3004.6930969692767,2880.973123945296,36.0,0.1876220703125,1.0,34
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:pca1d,15,37.10852796211839,3004.6930969692767,3018.7918540323153,50.0,0.5994873046875,1.0,77
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:rabitq_strat,15,202.6445409283042,3004.6930969692767,2982.0100869983435,43.0,0.359130859375,1.0,55
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:rsvd,15,-0.7225080626085401,3004.6930969692767,3391.7235950939357,57.0,0.890380859375,1.0,101
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:skilling_hilbert,15,-6.208493025042117,3004.6930969692767,3002.837178995833,55.0,0.803955078125,1.0,92
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:sparse_rp,15,-7.789625087752938,3004.6930969692767,3514.714590040967,52.0,0.67877197265625,1.0,87
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,CaseB:zorder_morton,15,29.973848955705762,3004.6930969692767,3007.188835996203,59.0,0.97796630859375,1.0,110
tpc_h/q9 DEEP sf10 sel0.1 qid0,B1,oracle,15,6.800377042964101,3004.6930969692767,3692.9405570263043,52.0,0.67877197265625,1.0,86
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,B1,15,-78.21719697676599,2904.4912009267136,3004.6930969692767,41.0,0.30279541015625,1.0,75
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:chao_weighted,15,-86.55465696938336,2904.4912009267136,2973.478553001769,56.0,0.846923828125,1.0,108
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:cum_sqrtf,15,-171.7414070153609,2904.4912009267136,3847.86581795197,29.0,0.083251953125,1.0,65
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:hilbert_real,15,-162.7147380495444,2904.4912009267136,3057.724579004571,30.0,0.0946044921875,1.0,66
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:hyperloglog,15,-108.33224607631564,2904.4912009267136,3020.623742020689,47.0,0.48870849609375,1.0,87
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:ica_fastica,15,-48.134151147678494,2904.4912009267136,3130.96440595109,53.0,0.7197265625,1.0,99
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:lavallee_hidiroglou,15,-163.66987791843712,2904.4912009267136,3776.905589038506,40.0,0.27685546875,1.0,73
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:mhist2,15,-34.25665386021137,2904.4912009267136,2880.973123945296,52.0,0.67877197265625,1.0,95
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:pca1d,15,-36.537433974444866,2904.4912009267136,3018.7918540323153,55.0,0.803955078125,1.0,106
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:rabitq_strat,15,-9.569343063049018,2904.4912009267136,2982.0100869983435,55.0,0.803955078125,1.0,107
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:rsvd,15,-82.43727392982692,2904.4912009267136,3391.7235950939357,45.0,0.42120361328125,1.0,84
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:skilling_hilbert,15,-84.90875305142254,2904.4912009267136,3002.837178995833,53.0,0.7197265625,1.0,98
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:sparse_rp,15,-86.00682206451893,2904.4912009267136,3514.714590040967,42.0,0.33026123046875,1.0,79
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,CaseB:zorder_morton,15,-67.96593707986176,2904.4912009267136,3007.188835996203,41.0,0.30279541015625,1.0,76
tpc_h/q9 DEEP sf10 sel0.1 qid0,baseline,oracle,15,-91.8423649854958,2904.4912009267136,3692.9405570263043,42.0,0.33026123046875,1.0,78
